index,textnum,dockey,sideline,locus,level,inscobj,fs80,dir,posnum,signnum,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,strict,exclusion_reasons
3594,7064,7064,0,79,0,1,0,1,5,4,0,391,252,97,339,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3595,7065,7065,0,79,0,1,0,1,5,5,402,121,121,336,197,,,,,,,,,,1,
3596,7066,7066,0,79,0,1,11,1,5,5,267,99,72,342,1,,,,,,,,,,1,
3597,7068,7068,0,79,0,1,0,1,5,5,391,99,67,389,*342,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3598,7069,7069,0,79,0,1,0,1,6,6,391,123,128,342,216,254,,,,,,,,,1,
3599,7070,7070,0,79,0,1,0,2,2,2,*048,*065,,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3600,7072,7072,0,79,0,1,0,1,2,2,107,169,,,,,,,,,,,,,1,
3601,7073,7073,0,79,0,1,0,1,4,2,0,99,32,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3602,7074,7074,0,79,0,1,45,1,5,5,*120,53,99,54,254,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3603,7075,7075,0,79,0,1,0,5,2,2,373,373,,,,,,,,,,,,,0,direction_not_in_strict_set
3604,7076,7076,0,79,0,1,351,1,5,4,0,72,342,51,1,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3605,7077,7077,0,79,0,1,0,1,4,4,204,245,342,1,,,,,,,,,,,1,
3606,7078,7078,0,79,0,1,13,1,3,3,205,104,162,,,,,,,,,,,,1,
3607,7080,7080,0,79,0,1,13,1,7,7,86,197,99,65,8,342,1,,,,,,,,1,
3608,7081,7081,0,79,0,1,13,1,7,7,361,169,402,123,98,102,190,,,,,,,,1,
3609,7082,7082,0,79,0,1,0,1,5,5,153,153,171,59,211,,,,,,,,,,1,
3610,7085,7085,0,79,0,1,0,1,4,4,*326,341,336,214,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3611,7086,7086,0,79,0,1,13,2,5,5,100,47,99,98,173,,,,,,,,,,1,
3612,7088,7088,0,79,0,1,13,1,5,5,267,99,70,348,342,,,,,,,,,,1,
3613,7089,7089,0,79,0,1,13,1,8,7,0,96,19,99,174,230,53,*342,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3614,7090,7090,0,79,0,1,0,1,5,5,267,99,65,222,254,,,,,,,,,,1,
3615,7092,7092,0,79,0,1,13,1,4,2,0,389,53,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3616,7093,7093,0,79,0,1,0,1,3,2,0,415,342,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3617,7094,7094,0,79,0,1,11,1,5,5,258,347,342,98,141,,,,,,,,,,1,
3618,7095,7095,0,79,0,1,0,2,3,3,267,99,375,,,,,,,,,,,,1,
3619,7096,7096,0,79,0,1,13,1,4,4,391,99,86,171,,,,,,,,,,,1,
3620,7097,7097,0,79,0,1,0,1,3,3,403,87,342,,,,,,,,,,,,1,
3621,7098,7098,0,79,0,1,0,3,1,1,219,,,,,,,,,,,,,,1,
3622,7099,7099,10,79,0,1,0,2,3,3,197,86,123,,,,,,,,,,,,1,
3623,7099,7099,20,79,0,1,0,1,4,3,197,86,123,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3624,7100,7100,0,79,0,1,0,2,2,2,292,342,,,,,,,,,,,,,1,
3625,7101,7101,0,79,0,1,13,1,3,3,72,48,342,,,,,,,,,,,,1,
3626,7102,7102,0,79,0,1,13,1,5,5,247,267,99,186,211,,,,,,,,,,1,
3627,7103,7103,0,79,0,1,13,1,4,3,267,99,67,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3628,7104,7104,0,79,0,1,351,1,3,2,0,112,342,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3629,7105,7105,0,79,0,1,0,2,5,5,389,70,99,287,59,,,,,,,,,,1,
3630,7106,7106,0,79,0,1,0,1,3,3,72,48,342,,,,,,,,,,,,1,
3631,7107,7107,0,79,0,1,45,1,8,8,162,267,99,48,342,59,327,254,,,,,,,1,
3632,7111,7111,0,79,0,1,0,1,3,3,284,99,173,,,,,,,,,,,,1,
3633,7112,7112,0,79,0,1,0,1,3,3,267,99,113,,,,,,,,,,,,1,
3634,7201,7201,10,79,0,2,13,1,4,4,169,169,169,1,,,,,,,,,,,1,
3635,7201,7201,20,79,0,2,999,1,3,2,0,294,342,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3636,7202,7202,0,79,0,2,11,1,3,3,32,249,186,,,,,,,,,,,,1,
3637,7203,7203,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3638,7204,7204,0,79,0,2,13,1,5,5,150,123,105,17,169,,,,,,,,,,1,
3639,7205,7205,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3640,7206,7206,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3641,7207,7207,0,79,0,2,11,1,6,5,293,*403,402,99,65,0,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3642,7209,7209,0,79,0,2,0,9,3,1,0,378,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3643,7211,7211,0,79,0,2,0,1,4,3,0,258,347,342,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3644,7212,7212,0,79,0,2,0,1,7,5,0,209,343,98,121,59,0,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3645,7213,7213,0,79,0,2,0,9,2,1,0,66,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3646,7214,7214,0,79,0,2,11,1,4,4,*267,99,155,211,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3647,7215,7215,10,79,0,2,0,1,6,5,336,209,343,98,121,0,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3648,7215,7215,20,79,0,2,0,1,6,6,286,99,87,249,162,342,,,,,,,,,1,
3649,7216,7216,0,79,0,2,0,1,5,4,0,99,258,347,342,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3650,7217,7217,10,79,0,2,0,1,4,3,0,258,347,342,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3651,7217,7217,20,79,0,2,11,1,3,2,267,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3652,7217,7217,30,79,0,2,0,1,4,3,0,59,342,1,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3653,7217,7217,40,79,0,2,0,1,3,2,286,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3654,7218,7218,10,79,0,2,0,1,4,3,0,89,358,342,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3655,7218,7218,20,79,0,2,0,1,5,4,0,99,387,53,342,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3656,7219,7219,10,79,0,2,0,1,5,4,245,245,99,67,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3657,7219,7219,20,79,0,2,0,1,4,3,186,293,99,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3658,7220,7220,0,79,0,2,0,1,7,7,245,245,99,67,72,59,211,,,,,,,,1,
3659,7221,7221,0,79,0,2,11,1,4,2,0,209,343,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3660,7222,7222,0,79,0,2,13,1,3,2,100,17,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3661,7223,7223,0,79,0,2,0,1,6,5,286,99,87,249,162,0,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3662,7224,7224,0,79,0,2,0,1,8,8,*336,209,343,98,121,59,342,1,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3663,7225,7225,0,79,0,2,13,1,4,3,245,245,99,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3664,7227,7227,10,79,0,2,13,1,3,2,336,209,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3665,7227,7227,20,79,0,2,11,1,5,3,327,343,0,*081,0,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3666,7227,7227,30,79,0,2,13,9,1,0,0,,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3667,7228,7228,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3668,7229,7229,0,79,0,2,71,1,3,2,267,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3669,7230,7230,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3670,7231,7231,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3671,7232,7232,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3672,7233,7233,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3673,7234,7234,0,79,0,2,71,1,4,4,267,99,113,342,,,,,,,,,,,1,
3674,7235,7235,0,79,0,2,71,1,4,3,267,99,*113,0,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3675,7236,7236,10,79,0,2,0,1,8,8,336,209,343,98,121,59,342,1,,,,,,,1,
3676,7236,7236,20,79,0,2,0,1,4,3,186,293,99,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3677,7236,7236,30,79,0,2,41,1,3,2,286,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3678,7237,7237,10,79,0,2,11,1,3,2,336,209,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3679,7237,7237,20,79,0,2,41,1,4,2,0,87,249,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3680,7238,7238,0,79,0,2,0,1,5,4,328,299,245,245,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3681,7239,7239,0,79,0,2,0,1,8,7,0,209,*343,98,121,59,342,1,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3682,7240,7240,0,79,0,2,0,1,4,4,100,17,8,342,,,,,,,,,,,1,
3683,7241,7241,0,79,0,2,13,1,7,6,336,209,343,98,121,*059,0,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3684,7242,7242,0,79,0,2,13,1,8,7,0,209,343,98,121,59,342,1,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3685,7243,7243,0,79,0,2,13,1,6,6,*293,*123,104,59,327,342,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3686,7244,7244,0,79,0,2,13,1,5,5,204,245,358,342,12,,,,,,,,,,1,
3687,7245,7245,0,79,0,2,13,1,3,2,267,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3688,7246,7246,0,79,0,2,0,1,4,3,0,67,72,211,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3689,7247,7247,10,79,0,2,0,1,5,5,150,123,67,72,211,,,,,,,,,,1,
3690,7247,7247,20,79,0,2,0,1,5,4,245,245,99,67,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3691,7248,7248,10,79,0,2,0,1,6,5,286,99,87,249,162,0,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3692,7248,7248,20,79,0,2,0,1,3,2,267,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3693,7249,7249,10,79,0,2,11,1,8,8,336,209,343,98,121,59,342,1,,,,,,,1,
3694,7249,7249,20,79,0,2,13,1,3,3,267,99,66,,,,,,,,,,,,1,
3695,7251,7251,10,79,0,2,0,1,4,3,186,293,99,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3696,7251,7251,20,79,0,2,0,1,3,3,267,99,66,,,,,,,,,,,,1,
3697,7252,7252,0,79,0,2,13,1,7,7,245,245,99,67,72,59,211,,,,,,,,1,
3698,7253,7253,10,79,0,2,13,1,8,8,336,209,343,98,121,59,342,1,,,,,,,1,
3699,7253,7253,20,79,0,2,11,9,2,1,0,28,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3700,7253,7253,30,79,0,2,0,1,3,2,286,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3701,7255,7255,0,79,0,2,11,1,3,3,267,99,66,,,,,,,,,,,,1,
3702,7257,7257,0,79,0,2,13,1,4,4,391,99,155,*211,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3703,7258,7258,10,79,0,2,0,1,6,6,186,293,99,*258,347,342,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3704,7258,7258,20,79,0,2,0,1,6,5,336,209,343,98,121,0,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3705,7259,7259,0,79,0,2,0,1,3,2,65,70,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3706,7260,7260,0,79,0,2,13,1,3,3,343,*237,81,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3707,7261,7261,0,79,0,2,11,1,6,6,17,81,99,*121,53,342,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3708,7262,7262,10,79,0,2,0,2,5,3,0,99,41,249,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3709,7262,7262,20,79,0,2,0,2,5,3,0,99,41,249,0,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3710,7263,7263,10,79,0,2,13,9,3,1,0,67,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3711,7263,7263,20,79,0,2,11,1,4,3,150,123,67,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3712,7265,7265,0,79,0,2,13,1,8,8,336,209,343,98,121,59,342,1,,,,,,,1,
3713,7266,7266,0,79,0,2,13,1,3,2,336,*028,0,,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3714,7267,7267,10,79,0,2,0,1,4,4,72,249,*169,*342,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3715,7267,7267,20,79,0,2,11,1,3,3,267,99,66,,,,,,,,,,,,1,
3716,7268,7268,0,79,0,2,13,1,3,2,286,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3717,7269,7269,0,79,0,2,0,1,3,3,267,99,66,,,,,,,,,,,,1,
3718,7270,7270,0,79,0,2,13,1,4,3,391,123,65,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3719,7271,7271,0,79,0,2,11,9,2,1,389,0,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3720,7272,7272,0,79,0,2,13,1,3,2,0,53,342,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3721,7273,7273,0,79,0,2,0,1,3,2,0,171,60,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3722,7274,7274,0,79,0,2,13,1,4,4,59,28,336,182,,,,,,,,,,,1,
3723,7275,7275,0,79,0,2,351,1,3,2,0,197,252,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3724,7277,7277,10,79,0,2,0,1,5,5,402,99,70,8,342,,,,,,,,,,1,
3725,7277,7277,20,79,0,2,0,1,6,5,0,99,59,59,327,342,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3726,7277,7277,30,79,0,2,351,1,6,5,0,*343,67,192,347,342,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3727,7278,7278,0,79,0,2,251,1,4,4,267,99,86,5,,,,,,,,,,,1,
3728,7279,7279,0,79,0,2,11,1,3,3,336,89,211,,,,,,,,,,,,1,
3729,7280,7280,0,79,0,2,13,1,6,5,0,249,328,86,217,342,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3730,7281,7281,10,79,0,2,13,9,1,0,0,,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3731,7281,7281,20,79,0,2,13,1,4,3,391,0,135,342,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3732,7282,7282,0,79,0,2,11,1,8,7,197,86,59,123,87,60,72,0,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3733,7283,7283,10,79,0,2,0,1,8,7,*293,123,*343,65,51,130,149,0,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3734,7283,7283,20,79,0,2,0,1,4,3,*293,123,343,0,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3735,7301,7301,0,79,0,4,0,1,6,4,209,169,0,*259,347,0,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3736,8001,8001,0,89,0,1,0,2,2,2,149,342,,,,,,,,,,,,,1,
3737,8002,8002,0,89,0,1,45,1,2,2,303,121,,,,,,,,,,,,,1,
3738,8003,8003,0,82,0,1,0,1,2,2,51,302,,,,,,,,,,,,,1,
3739,8004,8004,0,89,0,1,14,2,4,4,216,98,319,342,,,,,,,,,,,1,
3740,8006,8006,0,81,0,1,13,1,10,10,402,99,249,267,402,99,51,130,149,342,,,,,1,
3741,8007,8007,0,81,0,1,999,1,3,3,175,341,342,,,,,,,,,,,,1,
3742,8008,8008,0,81,0,1,13,1,4,4,89,89,12,274,,,,,,,,,,,1,
3743,8009,8009,0,81,0,1,13,1,4,4,87,244,206,86,,,,,,,,,,,1,
3744,8011,8011,1,89,0,1,111,2,2,2,249,162,,,,,,,,,,,,,1,
3745,8011,8011,2,89,0,1,111,3,1,1,402,,,,,,,,,,,,,,1,
3746,8012,8012,1,82,0,1,13,1,4,3,244,330,343,0,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3747,8012,8012,2,82,0,1,13,2,2,2,267,94,,,,,,,,,,,,,1,
3748,8013,8013,0,82,0,1,730,1,2,2,119,12,,,,,,,,,,,,,1,
3749,8015,8015,1,89,0,1,0,2,3,2,0,109,176,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3750,8015,8015,2,89,0,1,0,2,3,2,0,376,375,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3751,8016,8016,0,81,0,1,0,1,5,5,307,86,99,98,107,,,,,,,,,,1,
3752,8017,8017,0,81,0,1,13,1,6,6,28,343,387,67,72,211,,,,,,,,,1,
3753,8018,8018,0,82,0,1,999,1,3,2,92,99,0,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3754,8019,8019,0,82,0,1,13,1,5,4,0,99,112,194,342,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3755,8020,8020,1,82,0,1,14,1,4,4,216,391,267,402,,,,,,,,,,,1,
3756,8020,8020,2,82,0,1,14,2,3,3,341,342,242,,,,,,,,,,,,1,
3757,8021,8021,0,82,0,1,13,1,5,5,287,102,59,342,1,,,,,,,,,,1,
3758,8022,8022,0,82,0,1,22,1,2,2,267,99,,,,,,,,,,,,,1,
3759,8023,8023,0,82,0,1,0,1,4,4,387,72,48,342,,,,,,,,,,,1,
3760,8024,8024,0,82,0,1,680,1,2,2,102,169,,,,,,,,,,,,,1,
3761,8025,8025,0,82,0,1,65,1,3,3,267,99,73,,,,,,,,,,,,1,
3762,8026,8026,0,82,0,1,13,1,8,8,293,123,343,100,17,81,89,89,,,,,,,1,
3763,8027,8027,0,82,0,1,14,1,2,2,228,342,,,,,,,,,,,,,1,
3764,8029,8029,0,81,0,1,13,1,6,6,89,391,99,127,127,342,,,,,,,,,1,
3765,8030,8030,0,81,0,1,12,2,3,2,0,342,1,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3766,8031,8031,0,82,0,1,262,2,2,2,104,162,,,,,,,,,,,,,1,
3767,8033,8033,0,82,0,1,0,1,3,3,171,99,278,,,,,,,,,,,,1,
3768,8034,8034,0,81,0,1,13,1,5,5,287,373,171,341,342,,,,,,,,,,1,
3769,8035,8035,0,81,0,1,0,1,4,3,0,*112,342,1,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3770,8036,8036,0,81,0,1,0,9,2,1,0,232,,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3771,8037,8037,0,81,0,1,11,1,7,7,160,22,125,59,99,70,211,,,,,,,,1,
3772,8038,8038,0,81,0,1,41,1,7,7,205,395,99,192,343,167,127,,,,,,,,1,
3773,8039,8039,0,82,0,1,312,1,7,7,344,217,344,103,403,347,342,,,,,,,,1,
3774,8040,8040,0,82,0,1,14,1,5,5,17,230,99,356,180,,,,,,,,,,1,
3775,8041,8041,0,81,0,1,13,1,4,4,102,59,342,*012,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3776,8042,8042,0,82,0,1,131,3,1,1,59,,,,,,,,,,,,,,1,
3777,8043,8043,0,81,0,1,13,1,9,9,343,229,233,59,97,389,48,17,342,,,,,,1,
3778,8044,8044,1,82,0,1,14,1,2,2,391,123,,,,,,,,,,,,,1,
3779,8044,8044,2,82,0,1,14,1,3,3,67,342,1,,,,,,,,,,,,1,
3780,8045,8045,0,81,0,1,0,1,6,5,0,180,99,48,193,342,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3781,8047,8047,0,81,0,1,11,1,2,2,417,12,,,,,,,,,,,,,1,
3782,8048,8048,0,81,0,1,31,1,2,2,70,211,,,,,,,,,,,,,1,
3783,8050,8050,0,81,0,1,13,1,4,4,391,99,102,*012,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3784,8051,8051,0,81,0,1,13,1,5,5,244,343,112,194,342,,,,,,,,,,1,
3785,8052,8052,0,81,0,1,138,3,1,1,59,,,,,,,,,,,,,,1,
3786,8053,8053,0,82,0,1,0,9,3,1,0,59,0,,,,,,,,,,,,0,direction_not_in_strict_set|lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3787,8054,8054,0,81,0,1,351,1,4,4,84,127,343,163,,,,,,,,,,,1,
3788,8055,8055,0,81,0,1,0,1,4,4,204,367,342,176,,,,,,,,,,,1,
3789,8056,8056,1,82,0,1,13,1,8,8,192,59,370,308,175,214,342,176,,,,,,,1,
3790,8056,8056,2,82,0,1,13,1,5,5,287,324,324,287,282,,,,,,,,,,1,
3791,8058,8058,0,81,0,1,13,1,2,2,106,169,,,,,,,,,,,,,1,
3792,8059,8059,0,82,0,1,0,1,3,3,89,2,162,,,,,,,,,,,,1,
3793,8060,8060,0,89,0,1,11,1,6,4,0,180,99,175,230,0,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3794,8061,8061,0,89,0,1,0,1,2,2,124,12,,,,,,,,,,,,,1,
3795,8062,8062,0,89,0,1,13,1,7,7,391,99,87,59,70,194,342,,,,,,,,1,
3796,8071,8071,1,89,0,1,12,3,1,1,326,,,,,,,,,,,,,,1,
3797,8071,8071,2,89,0,1,12,3,1,1,*342,,,,,,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3798,8072,8072,0,89,0,1,72,1,7,7,341,127,373,373,267,94,347,,,,,,,,1,
3799,8101,8101,10,89,0,2,0,1,6,6,375,202,99,201,342,1,,,,,,,,,1,
3800,8101,8101,20,89,0,2,0,1,6,6,*391,99,59,336,89,*211,,,,,,,,,0,doubtful_sign|not_all_undoubted_1_to_417
3801,8101,8101,30,89,0,2,13,1,7,5,0,162,252,99,175,86,0,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3802,8101,8101,40,89,0,2,11,1,5,3,0,32,*205,336,0,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3803,8102,8102,0,82,0,2,31,1,3,2,*327,0,211,,,,,,,,,,,,0,lost_or_illegible_passage|doubtful_sign|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3804,8103,8103,0,81,0,2,351,1,3,2,0,244,176,,,,,,,,,,,,0,lost_or_illegible_passage|not_all_undoubted_1_to_417|position_or_legible_count_mismatch
3805,8104,8104,10,82,0,2,0,1,5,5,391,99,162,267,342,,,,,,,,,,1,
