context,sign,context_rows,a,b,c,d,share,background_share,relative_rate,fisher_p
material_copper,270,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,271,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,276,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,280,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,290,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,293,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,295,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,303,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,305,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,306,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,316,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,325,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,327,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,329,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,338,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,340,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,342,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,344,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,348,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,363,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,372,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,375,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,376,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,383,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,385,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,387,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,389,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,393,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,394,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,403,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,404,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,410,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,412,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,418,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,427,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,428,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,429,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,430,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,445,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,451,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,453,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,454,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,458,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,461,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,462,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,466,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,469,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,471,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,473,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,474,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,481,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,493,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,505,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,506,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,512,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,514,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,532,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,535,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,542,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,546,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,547,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,562,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,563,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,571,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,573,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,576,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,577,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,591,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,593,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,599,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,601,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,602,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,606,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,616,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,620,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,623,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,629,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,633,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,635,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,638,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,639,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,640,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,641,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,646,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,682,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,684,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,686,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,693,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,694,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,699,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,701,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,707,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,708,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,709,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,713,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,714,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,715,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,718,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,719,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,722,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,723,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,725,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,728,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,729,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,731,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,733,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,734,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,735,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,736,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,750,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,751,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,761,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,762,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,763,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,764,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,765,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,766,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,768,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,778,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,783,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,784,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,793,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,796,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,801,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,809,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,811,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,815,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,816,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,826,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,827,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,830,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,837,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,855,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,857,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,858,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,859,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,860,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,862,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,863,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,864,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,866,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,872,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,874,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,875,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,876,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,878,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,894,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,895,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,896,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,897,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,902,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,907,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,914,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,918,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,925,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,926,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,932,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,943,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,944,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,945,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,946,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,947,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,951,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,952,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,953,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,958,119,0,119,1,3383,0,0.0002955082742316785,0,0.9999999999985029
material_copper,060,119,0,119,208,3176,0,0.061465721040189124,0,0.9999999999990786
material_copper,215,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,250,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,298,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,467,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,526,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,746,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,812,119,0,119,9,3375,0,0.0026595744680851063,0,0.999999999999573
material_copper,400,119,0,119,287,3097,0,0.08481087470449172,0,0.9999999999996859
material_copper,012,119,0,119,3,3381,0,0.0008865248226950354,0,1
material_copper,013,119,0,119,37,3347,0,0.010933806146572104,0,1
material_copper,014,119,0,119,8,3376,0,0.002364066193853428,0,1
material_copper,015,119,0,119,8,3376,0,0.002364066193853428,0,1
material_copper,018,119,0,119,7,3377,0,0.0020685579196217494,0,1
material_copper,019,119,0,119,5,3379,0,0.0014775413711583924,0,1
material_copper,025,119,0,119,3,3381,0,0.0008865248226950354,0,1
material_copper,028,119,0,119,3,3381,0,0.0008865248226950354,0,1
material_copper,034,119,0,119,29,3355,0,0.008569739952718676,0,1
material_copper,035,119,0,119,26,3358,0,0.0076832151300236405,0,1
material_copper,036,119,0,119,6,3378,0,0.0017730496453900709,0,1
material_copper,046,119,0,119,3,3381,0,0.0008865248226950354,0,1
material_copper,048,119,0,119,6,3378,0,0.0017730496453900709,0,1
material_copper,049,119,0,119,5,3379,0,0.0014775413711583924,0,1
material_copper,055,119,0,119,51,3333,0,0.015070921985815602,0,1
material_copper,056,119,0,119,3,3381,0,0.0008865248226950354,0,1
material_copper,062,119,0,119,3,3381,0,0.0008865248226950354,0,1
material_copper,064,119,0,119,14,3370,0,0.004137115839243499,0,1
material_copper,065,119,0,119,15,3369,0,0.004432624113475178,0,1
material_copper,067,119,0,119,8,3376,0,0.002364066193853428,0,1
material_copper,070,119,0,119,37,3347,0,0.010933806146572104,0,1
material_copper,072,119,0,119,14,3370,0,0.004137115839243499,0,1
