"label_filter","shuffle_block","iteration","model","evaluated_rows","label_count","accuracy","macro_f1","macro_recall"
"source_proxy_ge_0_80_removed","global","0","type_site","1729","11","0.203586","0.05614","0.090023"
"source_proxy_ge_0_80_removed","global","0","length_type_site","1729","11","0.171776","0.074382","0.087055"
"source_proxy_ge_0_80_removed","global","0","edge_frame","1729","11","0.196067","0.066949","0.094513"
"source_proxy_ge_0_80_removed","global","0","token_nb","1729","11","0.176981","0.077839","0.089342"
"source_proxy_ge_0_80_removed","global","1","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","1","length","1729","11","0.218623","0.053769","0.095705"
"source_proxy_ge_0_80_removed","global","1","type","1729","11","0.161365","0.037907","0.070323"
"source_proxy_ge_0_80_removed","global","1","site","1729","11","0.201272","0.034443","0.085313"
"source_proxy_ge_0_80_removed","global","1","type_site","1729","11","0.193754","0.045827","0.084976"
"source_proxy_ge_0_80_removed","global","1","length_type_site","1729","11","0.19144","0.089128","0.099965"
"source_proxy_ge_0_80_removed","global","1","edge_frame","1729","11","0.183921","0.058438","0.085842"
"source_proxy_ge_0_80_removed","global","1","token_nb","1729","11","0.178716","0.069766","0.086438"
"source_proxy_ge_0_80_removed","global","2","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","2","length","1729","11","0.216888","0.056175","0.096614"
"source_proxy_ge_0_80_removed","global","2","type","1729","11","0.211683","0.044734","0.092365"
"source_proxy_ge_0_80_removed","global","2","site","1729","11","0.209948","0.037083","0.08908"
"source_proxy_ge_0_80_removed","global","2","type_site","1729","11","0.197224","0.052017","0.08716"
"source_proxy_ge_0_80_removed","global","2","length_type_site","1729","11","0.186235","0.077562","0.092912"
"source_proxy_ge_0_80_removed","global","2","edge_frame","1729","11","0.199537","0.068125","0.095449"
"source_proxy_ge_0_80_removed","global","2","token_nb","1729","11","0.178716","0.074256","0.088326"
"source_proxy_ge_0_80_removed","global","3","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","3","length","1729","11","0.173511","0.031162","0.074523"
"source_proxy_ge_0_80_removed","global","3","type","1729","11","0.215153","0.049965","0.095176"
"source_proxy_ge_0_80_removed","global","3","site","1729","11","0.200694","0.031451","0.0848"
"source_proxy_ge_0_80_removed","global","3","type_site","1729","11","0.201851","0.064828","0.093308"
"source_proxy_ge_0_80_removed","global","3","length_type_site","1729","11","0.179294","0.075817","0.089212"
"source_proxy_ge_0_80_removed","global","3","edge_frame","1729","11","0.211105","0.068641","0.097828"
"source_proxy_ge_0_80_removed","global","3","token_nb","1729","11","0.168884","0.06808","0.082398"
"source_proxy_ge_0_80_removed","global","4","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","4","length","1729","11","0.21284","0.054738","0.093555"
"source_proxy_ge_0_80_removed","global","4","type","1729","11","0.218045","0.048492","0.096188"
"source_proxy_ge_0_80_removed","global","4","site","1729","11","0.21284","0.039646","0.09103"
"source_proxy_ge_0_80_removed","global","4","type_site","1729","11","0.200116","0.051446","0.087776"
"source_proxy_ge_0_80_removed","global","4","length_type_site","1729","11","0.199537","0.080927","0.097092"
"source_proxy_ge_0_80_removed","global","4","edge_frame","1729","11","0.183343","0.051761","0.083265"
"source_proxy_ge_0_80_removed","global","4","token_nb","1729","11","0.199537","0.075454","0.095186"
"source_proxy_ge_0_80_removed","global","5","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","5","length","1729","11","0.224986","0.053356","0.09772"
"source_proxy_ge_0_80_removed","global","5","type","1729","11","0.211105","0.050815","0.09243"
"source_proxy_ge_0_80_removed","global","5","site","1729","11","0.215153","0.046782","0.0937"
"source_proxy_ge_0_80_removed","global","5","type_site","1729","11","0.222094","0.067153","0.100315"
"source_proxy_ge_0_80_removed","global","5","length_type_site","1729","11","0.183921","0.092232","0.099167"
"source_proxy_ge_0_80_removed","global","5","edge_frame","1729","11","0.194332","0.06985","0.096675"
"source_proxy_ge_0_80_removed","global","5","token_nb","1729","11","0.206478","0.081232","0.100025"
"source_proxy_ge_0_80_removed","global","6","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","6","length","1729","11","0.179873","0.04118","0.07776"
"source_proxy_ge_0_80_removed","global","6","type","1729","11","0.182765","0.032425","0.077811"
"source_proxy_ge_0_80_removed","global","6","site","1729","11","0.212261","0.036875","0.090656"
"source_proxy_ge_0_80_removed","global","6","type_site","1729","11","0.182186","0.055047","0.082551"
"source_proxy_ge_0_80_removed","global","6","length_type_site","1729","11","0.179294","0.071565","0.087588"
"source_proxy_ge_0_80_removed","global","6","edge_frame","1729","11","0.188548","0.06315","0.088447"
"source_proxy_ge_0_80_removed","global","6","token_nb","1729","11","0.185078","0.073406","0.089913"
"source_proxy_ge_0_80_removed","global","7","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","7","length","1729","11","0.20937","0.050126","0.091021"
"source_proxy_ge_0_80_removed","global","7","type","1729","11","0.205321","0.034968","0.087134"
"source_proxy_ge_0_80_removed","global","7","site","1729","11","0.215732","0.03911","0.091802"
"source_proxy_ge_0_80_removed","global","7","type_site","1729","11","0.1845","0.046866","0.082044"
"source_proxy_ge_0_80_removed","global","7","length_type_site","1729","11","0.1845","0.065091","0.086037"
"source_proxy_ge_0_80_removed","global","7","edge_frame","1729","11","0.190862","0.06473","0.0901"
"source_proxy_ge_0_80_removed","global","7","token_nb","1729","11","0.188548","0.077454","0.0935"
"source_proxy_ge_0_80_removed","global","8","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","8","length","1729","11","0.21284","0.047629","0.091949"
"source_proxy_ge_0_80_removed","global","8","type","1729","11","0.208213","0.045341","0.089154"
"source_proxy_ge_0_80_removed","global","8","site","1729","11","0.209948","0.038166","0.089599"
"source_proxy_ge_0_80_removed","global","8","type_site","1729","11","0.21284","0.066892","0.096757"
"source_proxy_ge_0_80_removed","global","8","length_type_site","1729","11","0.200694","0.085685","0.100878"
"source_proxy_ge_0_80_removed","global","8","edge_frame","1729","11","0.198959","0.063368","0.092538"
"source_proxy_ge_0_80_removed","global","8","token_nb","1729","11","0.188548","0.06969","0.089163"
"source_proxy_ge_0_80_removed","global","9","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","9","length","1729","11","0.192019","0.038051","0.082267"
"source_proxy_ge_0_80_removed","global","9","type","1729","11","0.20937","0.053147","0.091526"
"source_proxy_ge_0_80_removed","global","9","site","1729","11","0.206478","0.039102","0.087815"
"source_proxy_ge_0_80_removed","global","9","type_site","1729","11","0.206478","0.055007","0.091038"
"source_proxy_ge_0_80_removed","global","9","length_type_site","1729","11","0.170619","0.068564","0.083137"
"source_proxy_ge_0_80_removed","global","9","edge_frame","1729","11","0.192019","0.065605","0.091787"
"source_proxy_ge_0_80_removed","global","9","token_nb","1729","11","0.181608","0.069929","0.087331"
"source_proxy_ge_0_80_removed","global","10","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","10","length","1729","11","0.192597","0.043903","0.083228"
"source_proxy_ge_0_80_removed","global","10","type","1729","11","0.206478","0.034902","0.087479"
"source_proxy_ge_0_80_removed","global","10","site","1729","11","0.224986","0.048679","0.096794"
"source_proxy_ge_0_80_removed","global","10","type_site","1729","11","0.215153","0.058796","0.097374"
"source_proxy_ge_0_80_removed","global","10","length_type_site","1729","11","0.185656","0.077917","0.09474"
"source_proxy_ge_0_80_removed","global","10","edge_frame","1729","11","0.194332","0.059902","0.088572"
"source_proxy_ge_0_80_removed","global","10","token_nb","1729","11","0.174667","0.064388","0.083469"
"source_proxy_ge_0_80_removed","global","11","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","11","length","1729","11","0.177559","0.04148","0.076874"
"source_proxy_ge_0_80_removed","global","11","type","1729","11","0.211683","0.042994","0.090948"
"source_proxy_ge_0_80_removed","global","11","site","1729","11","0.208213","0.039691","0.089126"
"source_proxy_ge_0_80_removed","global","11","type_site","1729","11","0.198381","0.044658","0.085509"
"source_proxy_ge_0_80_removed","global","11","length_type_site","1729","11","0.149219","0.061332","0.074083"
"source_proxy_ge_0_80_removed","global","11","edge_frame","1729","11","0.201851","0.071983","0.097054"
"source_proxy_ge_0_80_removed","global","11","token_nb","1729","11","0.190862","0.078256","0.09357"
"source_proxy_ge_0_80_removed","global","12","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","12","length","1729","11","0.216888","0.051122","0.094064"
"source_proxy_ge_0_80_removed","global","12","type","1729","11","0.185078","0.046447","0.08116"
"source_proxy_ge_0_80_removed","global","12","site","1729","11","0.208791","0.041179","0.089908"
"source_proxy_ge_0_80_removed","global","12","type_site","1729","11","0.192597","0.05359","0.086744"
"source_proxy_ge_0_80_removed","global","12","length_type_site","1729","11","0.182765","0.071274","0.089159"
"source_proxy_ge_0_80_removed","global","12","edge_frame","1729","11","0.196645","0.068277","0.096066"
"source_proxy_ge_0_80_removed","global","12","token_nb","1729","11","0.18797","0.071959","0.090216"
"source_proxy_ge_0_80_removed","global","13","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","13","length","1729","11","0.222094","0.062105","0.099601"
"source_proxy_ge_0_80_removed","global","13","type","1729","11","0.202429","0.053492","0.090342"
"source_proxy_ge_0_80_removed","global","13","site","1729","11","0.208213","0.043927","0.091148"
"source_proxy_ge_0_80_removed","global","13","type_site","1729","11","0.199537","0.065297","0.094295"
"source_proxy_ge_0_80_removed","global","13","length_type_site","1729","11","0.204743","0.080956","0.09978"
"source_proxy_ge_0_80_removed","global","13","edge_frame","1729","11","0.192597","0.058404","0.089674"
"source_proxy_ge_0_80_removed","global","13","token_nb","1729","11","0.215153","0.083144","0.104077"
"source_proxy_ge_0_80_removed","global","14","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","14","length","1729","11","0.190283","0.049561","0.084994"
"source_proxy_ge_0_80_removed","global","14","type","1729","11","0.213418","0.041379","0.092462"
"source_proxy_ge_0_80_removed","global","14","site","1729","11","0.20937","0.036859","0.089268"
"source_proxy_ge_0_80_removed","global","14","type_site","1729","11","0.181029","0.040982","0.078608"
"source_proxy_ge_0_80_removed","global","14","length_type_site","1729","11","0.189705","0.087353","0.099097"
"source_proxy_ge_0_80_removed","global","14","edge_frame","1729","11","0.199537","0.065776","0.094249"
"source_proxy_ge_0_80_removed","global","14","token_nb","1729","11","0.188548","0.075472","0.09215"
"source_proxy_ge_0_80_removed","global","15","majority","1729","11","0.215153","0.032192","0.090909"
"source_proxy_ge_0_80_removed","global","15","length","1729","11","0.197802","0.048383","0.086258"
"source_proxy_ge_0_80_removed","global","15","type","1729","11","0.218623","0.048204","0.093956"
"source_proxy_ge_0_80_removed","global","15","site","1729","11","0.212261","0.037258","0.090801"
"source_proxy_ge_0_80_removed","global","15","type_site","1729","11","0.211683","0.059142","0.095073"
"source_proxy_ge_0_80_removed","global","15","length_type_site","1729","11","0.171776","0.067008","0.083156"
"source_proxy_ge_0_80_removed","global","15","edge_frame","1729","11","0.198381","0.066573","0.093735"
"source_proxy_ge_0_80_removed","global","15","token_nb","1729","11","0.198381","0.081402","0.097504"
"source_proxy_ge_0_80_removed","global","16","majority","1729","11","0.215153","0.032192","0.090909"
