date,repair_id,cisi,role,route_rank,queue_rank,volume,page_index,source_url,match_text,source_grade_status,source_page,source_page_sha256,image_width,image_height,xml_width,xml_height,ocr_label_coords_xml,label_box_image_coords,label_box_width,label_box_height,label_match_compactness_status,method,candidate_rank,crop_box_xyxy,crop_width,crop_height,crop_aspect_ratio,dark_pixel_fraction,component_area_downsampled,component_bbox_image_coords,component_centroid_image_coords,component_score,ocr_word_overlap_count,label_box_overlap_fraction,label_exclusion_status,candidate_preflight_status,source_crop,enhanced_crop,source_crop_sha256,enhanced_crop_sha256,notes,accepted_claims_increment
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-525,real_route_negative_candidate,2,27,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-525,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n167_2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,652|802|755|833,652|802|755|833,103,31,compact_label_match_candidate,around_label_without_center_label,3,92|242|1314|1393,1222,1151,1.061685,0.501531,,,,,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_3_around_label_without_center_label_enhanced_x2.png,6720a6947da43770201d50cd8907d0d0fc0e960adb9b6646ff10ea1639cd83d7,3bd22307e02a0e7d0561d77f697246886ba5ae6406e71177dbd677aec96c0de2,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-525,real_route_negative_candidate,2,27,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-525,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n167_2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,652|802|755|833,652|802|755|833,103,31,compact_label_match_candidate,component_nearest_high_score,4,211|115|1217|845,1006,730,1.378082,0.605027,33411,256|160|1172|800,712|486,100405.340641,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_4_component_nearest_high_score_enhanced_x2.png,c9c552011d25446144b98911f6c9c7aa40542be8d17a791940731bb624b1d7df,460f2eb7b8d140239cb5ee0a6a61490c488240649a1bdf50ddc61ab61b754de6,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-525,real_route_negative_candidate,2,27,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-525,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n167_2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,652|802|755|833,652|802|755|833,103,31,compact_label_match_candidate,component_above_high_score,5,211|115|1217|845,1006,730,1.378082,0.605027,33411,256|160|1172|800,712|486,100405.340641,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_5_component_above_high_score_enhanced_x2.png,c9c552011d25446144b98911f6c9c7aa40542be8d17a791940731bb624b1d7df,460f2eb7b8d140239cb5ee0a6a61490c488240649a1bdf50ddc61ab61b754de6,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-525,real_route_negative_candidate,2,27,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-525,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n167_2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,652|802|755|833,652|802|755|833,103,31,compact_label_match_candidate,component_below_high_score,6,203|939|1181|1733,978,794,1.231738,0.538699,32933,248|984|1136|1688,705|1309,66851.904418,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_6_component_below_high_score_enhanced_x2.png,b89f7a407fd23cc584e38a311875bc4865922fa96d2be87e19d390cac1cc35ee,14f0b546338289300bfa0acb36e395e0c7c8f9cc787e65a9435ef4574b9d28f1,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-525,real_route_negative_candidate,2,27,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-525,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/27_M_525_cisi_india_n167_2.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,652|802|755|833,652|802|755|833,103,31,compact_label_match_candidate,component_largest_in_search,7,211|115|1217|845,1006,730,1.378082,0.605027,33411,256|160|1172|800,712|486,100405.340641,3,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_525_cisi_india_n167_r2_7_component_largest_in_search_enhanced_x2.png,c9c552011d25446144b98911f6c9c7aa40542be8d17a791940731bb624b1d7df,460f2eb7b8d140239cb5ee0a6a61490c488240649a1bdf50ddc61ab61b754de6,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,above_label_wide,1,1100|1403|2322|2313,1222,910,1.342857,0.42221,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_1_above_label_wide_enhanced_x2.png,d1ae56d65c0c5eb8cd1628117d69829b5408ea2e2240ae05bb96343303b9bcb5,2e0e2f132328159f82df1f4229637b026a640356d217c6d1036a7064bef227c5,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,below_label_wide,2,1100|2483|2322|3393,1222,910,1.342857,0.482549,,,,,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_2_below_label_wide_enhanced_x2.png,537a4e25dc35c410836bc90de406ab9d4fbb05654093e55159efe42c54169439,8b6326e2eaee5fb0d57d43f5480d0ef320d802a68891aa43364f6810c8ba1143,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,around_label_without_center_label,3,1100|1823|2322|2973,1222,1150,1.062609,0.511814,,,,,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_3_around_label_without_center_label_enhanced_x2.png,daf1a7cc791f7272665a8ef134321e239b319852b45466b046e570a1fd97f597,e3a93bea671be565f134015d2c6c77dd41af27273cf9d833462aa4936a687090,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,component_nearest_high_score,4,1229|1770|2239|2436,1010,666,1.516517,0.519518,31076,1274|1815|2194|2391,1745|2097,102444.514626,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_4_component_nearest_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_4_component_nearest_high_score_enhanced_x2.png,078419192fb53896f5f58677b2e370f086270ab437e7eae062286735e535cd74,706c7045fa4c73ceaa769579a2d50eec8ed5a05a59f8824ce3bac46997be0084,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,component_above_high_score,5,1229|1770|2239|2436,1010,666,1.516517,0.519518,31076,1274|1815|2194|2391,1745|2097,102444.514626,2,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_5_component_above_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_5_component_above_high_score_enhanced_x2.png,078419192fb53896f5f58677b2e370f086270ab437e7eae062286735e535cd74,706c7045fa4c73ceaa769579a2d50eec8ed5a05a59f8824ce3bac46997be0084,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,component_below_high_score,6,1201|2502|2239|3248,1038,746,1.391421,0.644941,37463,1246|2547|2194|3203,1719|2878,77936.090004,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_6_component_below_high_score_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_6_component_below_high_score_enhanced_x2.png,6c163de3c05a90a2d52b8513780e7d08c74f79e67be82eae0cab268532aea448,2416da669392a76e1b06bb98abc78a3083bbb43c42d1bfbcd25f40905fc63c0b,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-527,real_route_negative_candidate,1,23,cisi_india,167,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n167_w2000.jpg,M-527,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/23_M_527_cisi_india_n167_1.jpg,82e6bcc48ce98b6e03ff77b7322c954fe236bc4cd009d5697184f07317dc03df,2436,3483,2436,3483,1660|2383|1763|2413,1660|2383|1763|2413,103,30,compact_label_match_candidate,component_largest_in_search,7,1201|2502|2239|3248,1038,746,1.391421,0.644941,37463,1246|2547|2194|3203,1719|2878,77936.090004,2,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_7_component_largest_in_search_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_527_cisi_india_n167_r1_7_component_largest_in_search_enhanced_x2.png,6c163de3c05a90a2d52b8513780e7d08c74f79e67be82eae0cab268532aea448,2416da669392a76e1b06bb98abc78a3083bbb43c42d1bfbcd25f40905fc63c0b,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-534,real_route_negative_candidate,1,24,cisi_india,35,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n35_w2000.jpg,(M-534),public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n35_1.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,2358,3439,2358,3439,1862|3187|2005|3225,1862|3187|2005|3225,143,38,compact_label_match_candidate,above_label_wide,1,1302|2207|2358|3117,1056,910,1.16044,0.153598,,,,,76,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_534_cisi_india_n35_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_534_cisi_india_n35_r1_1_above_label_wide_enhanced_x2.png,7968376a5f20e8f67fe2630e1aa36f74fe886b225574939a8cd831a0d13a0337,8e16cf09200f534adce73b38b1353b9344b764ce8c7f27dc19878ee5e8021ade,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-534,real_route_negative_candidate,1,24,cisi_india,35,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n35_w2000.jpg,(M-534),public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n35_1.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,2358,3439,2358,3439,1862|3187|2005|3225,1862|3187|2005|3225,143,38,compact_label_match_candidate,below_label_wide,2,1302|3295|2358|3439,1056,144,7.333333,0.0,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_534_cisi_india_n35_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_534_cisi_india_n35_r1_2_below_label_wide_enhanced_x2.png,279949a7aa2bb73db5d0a6a5e7acf51db98e1dff1646a6aaa7cad341aac05d3e,6916a648f984b0bd820f5845776f3800ba3cd73061a35b8c3062823beb8fb67f,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-534,real_route_negative_candidate,1,24,cisi_india,35,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n35_w2000.jpg,(M-534),public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/24_M_534_cisi_india_n35_1.jpg,74cc40dea2b05c8fa863c42a571a87058d22961959b5201553fd6689b4d68b2b,2358,3439,2358,3439,1862|3187|2005|3225,1862|3187|2005|3225,143,38,compact_label_match_candidate,around_label_without_center_label,3,1302|2627|2358|3439,1056,812,1.300493,0.116617,,,,,50,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_534_cisi_india_n35_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_534_cisi_india_n35_r1_3_around_label_without_center_label_enhanced_x2.png,3b32387e264a95ec94d0de3b049bcd54c6364edc682864c69ea39ae606356ea1,c22d80605975226157bd74c19baf4a9be4fce11d510cfe8c26ff7920b3eadd2a,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-567,real_route_negative_candidate,1,35,cisi_india,34,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n34_w2000.jpg,(M-567,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/35_M_567_cisi_india_n34_1.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,2381,3435,2381,3435,1853|1523|2004|1564,1853|1523|2004|1564,151,41,compact_label_match_candidate,above_label_wide,1,1293|543|2381|1453,1088,910,1.195604,0.223257,,,,,110,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_567_cisi_india_n34_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_567_cisi_india_n34_r1_1_above_label_wide_enhanced_x2.png,7c32d13c9d919d71d8fa0ba1af5740640e9b64302fb19d6a0db72b508a17269c,f4058a923f80f0d52d5a9c610e86849a7b6451e1f0c3b96ee4e2b66b02335066,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-567,real_route_negative_candidate,1,35,cisi_india,34,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n34_w2000.jpg,(M-567,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/35_M_567_cisi_india_n34_1.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,2381,3435,2381,3435,1853|1523|2004|1564,1853|1523|2004|1564,151,41,compact_label_match_candidate,below_label_wide,2,1293|1634|2381|2544,1088,910,1.195604,0.144218,,,,,68,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_567_cisi_india_n34_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_567_cisi_india_n34_r1_2_below_label_wide_enhanced_x2.png,5383a846656e3a527275c87ac54ce216715b9c052a323d34870a0fd3a5342390,e3e6a547dbdbb0debf9d2b566a5a727725d5b883d4941546093b46a75456cc87,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-567,real_route_negative_candidate,1,35,cisi_india,34,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20India/page/n34_w2000.jpg,(M-567,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/35_M_567_cisi_india_n34_1.jpg,29d08f8d3fc6dec77910ebd9e432d6654913775c5c19e34040c29698f8873dca,2381,3435,2381,3435,1853|1523|2004|1564,1853|1523|2004|1564,151,41,compact_label_match_candidate,around_label_without_center_label,3,1293|963|2381|2124,1088,1161,0.937123,0.215947,,,,,136,1.0,label_box_overlaps_crop_preflight_fail,label_box_overlap_preflight_fail,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_567_cisi_india_n34_r1_3_around_label_without_center_label_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_567_cisi_india_n34_r1_3_around_label_without_center_label_enhanced_x2.png,b027efe5dfa348a00a15cc596389683089c18b35cf837290760d46232786596f,87844c731c8d4f3e38a75061d6460e6927327f33aad07f55da0a8bbe786a7237,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-811,primary_target_route_candidate,1,15,cisi_pakistan,104,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n104_w2000.jpg,M 811,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/15_M_811_cisi_pakistan_n104_1.jpg,40e5db5ed31422400062b67d9731c73bd4c36c802fe8380c3cd5adb7a4ee473b,3210,4546,3210,4546,2557|1197|2689|1233,2557|1197|2689|1233,132,36,compact_label_match_candidate,above_label_wide,1,1997|217|3210|1127,1213,910,1.332967,0.702325,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_811_cisi_pakistan_n104_r1_1_above_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_811_cisi_pakistan_n104_r1_1_above_label_wide_enhanced_x2.png,d39b92ce8bb0f154ab6a19fa3e9b5e0fede540d82c74c1b2daa22523f659c590,f6f6b552ec67e591568e560be6b5c8135bd712f9e89552af2679591a52f4ada8,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
2026-05-29,directionality_panel_crop_repair_v1_object_panel_candidates,M-811,primary_target_route_candidate,1,15,cisi_pakistan,104,https://archive.org/download/TheIndusScript.TextConcordanceAndTablesIravathanMahadevan/Corpus%20of%20Indus%20Seals%20and%20Inscriptions.%20Collections%20in%20Pakistan/page/n104_w2000.jpg,M 811,public_cisi_plate_route_candidate_needs_visual_review,tmp/effective_unicity_directionality_public_route_probe_v2/pages/15_M_811_cisi_pakistan_n104_1.jpg,40e5db5ed31422400062b67d9731c73bd4c36c802fe8380c3cd5adb7a4ee473b,3210,4546,3210,4546,2557|1197|2689|1233,2557|1197|2689|1233,132,36,compact_label_match_candidate,below_label_wide,2,1997|1303|3210|2213,1213,910,1.332967,0.68462,,,,,0,0.0,label_box_excluded,candidate_requires_visual_label_leak_and_single_panel_preflight,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_811_cisi_pakistan_n104_r1_2_below_label_wide_source.png,tmp/effective_unicity_directionality_panel_crop_repair/candidates/M_811_cisi_pakistan_n104_r1_2_below_label_wide_enhanced_x2.png,08966246266c7feb13725cc426516b0c23c163746619c79fe0e0f187cee819e8,6c92e1f64ac78a201d487662b5f0586f9dc018c8b9555fbb64684912e61bea3e,"Object-panel repair candidate only. It is not a blind packet row until visual preflight confirms no catalogue label, exactly one comparable object/signband, and no source-selection leakage.",0
