checked_date,object,row_id,site,type,text,token_index,prev2,prev1,next1,next2,zero_role,terminal_after_000,continuation_after_000
2026-05-31,M-654,5191.1,Mohenjo-daro,SEAL:S,+368-000-091-031+,1,<START>,368,091,031,no_002_context,false,091 031
2026-05-31,-:5222.1,5222.1,Girsu,SEAL:C,+740-000-744-013-255+,1,<START>,740,744,013,no_002_context,false,744 013 255
2026-05-31,-:5223.1,5223.1,Unknown,SEAL:C,+000-090-001-133-384-160+,0,<START>,<START>,090,001,no_002_context,false,090 001 133 384 160
2026-05-31,-:5224.1,5224.1,Unknown,SEAL:C,+000-061-032-001-220-033-000+,0,<START>,<START>,061,032,no_002_context,false,061 032 001 220 033 000
2026-05-31,-:5224.1,5224.1,Unknown,SEAL:C,+000-061-032-001-220-033-000+,6,220,033,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5225.1,5225.1,Ur,SEAL:C,]000-001-000-090-000[,0,<START>,<START>,001,000,no_002_context,false,001 000 090 000
2026-05-31,-:5225.1,5225.1,Ur,SEAL:C,]000-001-000-090-000[,2,000,001,090,000,no_002_context,false,090 000
2026-05-31,-:5225.1,5225.1,Ur,SEAL:C,]000-001-000-090-000[,4,000,090,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5226.1,5226.1,Unknown,SEAL:C,+002/000-090-725-000+,1,<START>,002,090,725,head_slot_after_002,false,090 725 000
2026-05-31,-:5226.1,5226.1,Unknown,SEAL:C,+002/000-090-725-000+,4,090,725,<END>,<END>,post_frame_non_x_payload,true,<END>
2026-05-31,-:5243.1,5243.1,Lakhanjo-daro,TAG,+740-705-000-000+,2,740,705,000,<END>,no_002_context,false,000
2026-05-31,-:5243.1,5243.1,Lakhanjo-daro,TAG,+740-705-000-000+,3,705,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5247.1,5247.1,Lakhanjo-daro,TAG,+740-706-365-000[,3,706,365,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5253.1,5253.1,Nuhato,POT:T:g,]892-000+,1,<START>,892,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-146,5274.1,Kalibangan,SEAL:S,]460-350-002-296-000[,4,002,296,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,K-147,5275.1,Kalibangan,SEAL:S,+151-176-000+,2,151,176,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-155,5282.1,Kalibangan,TAG,]002-817-000+,2,002,817,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,K-190,5310.1,Kalibangan,POT:T:g,]740-840-645-000[,3,840,645,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-385,5313.1,Kalibangan,POT:T:g,]220-150-000+,2,220,150,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-387,5314.1,Kalibangan,POT:T:g,]000-231-002[,0,<START>,<START>,231,002,prefix_before_002_frame,false,231 002
2026-05-31,K-391,5315.1,Kalibangan,POT:T:g,]000-192-000[,0,<START>,<START>,192,000,no_002_context,false,192 000
2026-05-31,K-391,5315.1,Kalibangan,POT:T:g,]000-192-000[,2,000,192,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-394,5317.1,Kalibangan,POT:T:g,]000-515-000[,0,<START>,<START>,515,000,no_002_context,false,515 000
2026-05-31,K-394,5317.1,Kalibangan,POT:T:g,]000-515-000[,2,000,515,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-397,5318.1,Kalibangan,POT:T:g,]000-685-035[,0,<START>,<START>,685,035,no_002_context,false,685 035
2026-05-31,K-404,5323.1,Kalibangan,POT:T:g,]000-031-850+,0,<START>,<START>,031,850,no_002_context,false,031 850
2026-05-31,K-405,5324.1,Kalibangan,POT:T:g,+708-000[,1,<START>,708,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-418,5333.1,Kalibangan,POT:T:g,+740-000-035-140[,1,<START>,740,035,140,no_002_context,false,035 140
2026-05-31,K-419,5334.1,Kalibangan,POT:T:g,]740-912-002-000[,3,912,002,<END>,<END>,head_slot_after_002,true,<END>
2026-05-31,K-421,5336.1,Kalibangan,POT:T:g,]000-798[,0,<START>,<START>,798,<END>,no_002_context,false,798
2026-05-31,K-423,5337.1,Kalibangan,POT:T:g,]000-742[,0,<START>,<START>,742,<END>,no_002_context,false,742
2026-05-31,K-424,5338.1,Kalibangan,POT:T:g,]740-752-000[,2,740,752,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-425,5339.1,Kalibangan,POT:T:g,]000-745-000[,0,<START>,<START>,745,000,no_002_context,false,745 000
2026-05-31,K-425,5339.1,Kalibangan,POT:T:g,]000-745-000[,2,000,745,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-426,5340.1,Kalibangan,POT:T:g,]000-850[,0,<START>,<START>,850,<END>,no_002_context,false,850
2026-05-31,K-431,5344.1,Kalibangan,POT:T:g,]000-000-406-002-820+,0,<START>,<START>,000,406,prefix_before_002_frame,false,000 406 002 820
2026-05-31,K-431,5344.1,Kalibangan,POT:T:g,]000-000-406-002-820+,1,<START>,000,406,002,prefix_before_002_frame,false,406 002 820
2026-05-31,Ns-61,5362.1,Nausharo,TAG,+111-142-000[,2,111,142,<END>,<END>,no_002_context,true,<END>
2026-05-31,Ns-62,5363.1,Nausharo,TAG,]000-632+,0,<START>,<START>,632,<END>,no_002_context,false,632
2026-05-31,Ns-65,5366.1,Nausharo,POT:T:g,+740-090-413-000+,3,090,413,<END>,<END>,no_002_context,true,<END>
2026-05-31,Ns-66,5367.1,Nausharo,POT:T:g,+033-999-400-090-740-100-000-002-892-000-002+,6,740,100,002,892,prefix_before_002_frame,false,002 892 000 002
2026-05-31,Ns-66,5367.1,Nausharo,POT:T:g,+033-999-400-090-740-100-000-002-892-000-002+,9,002,892,002,<END>,x_slot_after_002_head,false,002
2026-05-31,Ns-67,5368.1,Nausharo,POT:T:g,+000-151-390-000-002-000-000[,0,<START>,<START>,151,390,prefix_before_002_frame,false,151 390 000 002 000 000
2026-05-31,Ns-67,5368.1,Nausharo,POT:T:g,+000-151-390-000-002-000-000[,3,151,390,002,000,prefix_before_002_frame,false,002 000 000
2026-05-31,Ns-67,5368.1,Nausharo,POT:T:g,+000-151-390-000-002-000-000[,5,000,002,000,<END>,head_slot_after_002,false,000
2026-05-31,Ns-67,5368.1,Nausharo,POT:T:g,+000-151-390-000-002-000-000[,6,002,000,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,Ns-77,5377.1,Nausharo,POT:T:g,]000-004-480-003-000[,0,<START>,<START>,004,480,no_002_context,false,004 480 003 000
2026-05-31,Ns-77,5377.1,Nausharo,POT:T:g,]000-004-480-003-000[,4,480,003,<END>,<END>,no_002_context,true,<END>
2026-05-31,Sb-4,5386.1,Sibri,SEAL,]000-095+,0,<START>,<START>,095,<END>,no_002_context,false,095
2026-05-31,-:5391.1,5391.1,Mohenjo-daro,TAB:B,+000-600-000-000[,0,<START>,<START>,600,000,no_002_context,false,600 000 000
2026-05-31,-:5391.1,5391.1,Mohenjo-daro,TAB:B,+000-600-000-000[,2,000,600,000,<END>,no_002_context,false,000
2026-05-31,-:5391.1,5391.1,Mohenjo-daro,TAB:B,+000-600-000-000[,3,600,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-493,5392.1,Mohenjo-daro,TAB:B,+004-740-000-503-000-625+,2,004,740,503,000,no_002_context,false,503 000 625
2026-05-31,M-493,5392.1,Mohenjo-daro,TAB:B,+004-740-000-503-000-625+,4,000,503,625,<END>,no_002_context,false,625
2026-05-31,L-100,5401.1,Lothal,SEAL:R,+555-000-000-000+,1,<START>,555,000,000,no_002_context,false,000 000
2026-05-31,L-100,5401.1,Lothal,SEAL:R,+555-000-000-000+,2,555,000,000,<END>,no_002_context,false,000
2026-05-31,L-100,5401.1,Lothal,SEAL:R,+555-000-000-000+,3,000,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5405.1,5405.1,Ornach area,SEAL:S,]000-374-000-820+,0,<START>,<START>,374,000,no_002_context,false,374 000 820
2026-05-31,-:5405.1,5405.1,Ornach area,SEAL:S,]000-374-000-820+,2,000,374,820,<END>,no_002_context,false,820
2026-05-31,M-2105,5406.1,Mohenjo-daro,ROD,]000-705-000-+,0,<START>,<START>,705,000,no_002_context,false,705 000
2026-05-31,M-2105,5406.1,Mohenjo-daro,ROD,]000-705-000-+,2,000,705,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1464,5411.1,Harappa,POT:T:g,]000-096+,0,<START>,<START>,096,<END>,no_002_context,false,096
2026-05-31,-:5412.1,5412.1,Amri,POT:T:g,]000-000-416[,0,<START>,<START>,000,416,no_002_context,false,000 416
2026-05-31,-:5412.1,5412.1,Amri,POT:T:g,]000-000-416[,1,<START>,000,416,<END>,no_002_context,false,416
2026-05-31,-:5420.1,5420.1,Kanmer,TAG,]000-049-002-820+,0,<START>,<START>,049,002,prefix_before_002_frame,false,049 002 820
2026-05-31,-:5438.1,5438.1,Tigrana,TAG,+740-000-032-000-000+,1,<START>,740,032,000,no_002_context,false,032 000 000
2026-05-31,-:5438.1,5438.1,Tigrana,TAG,+740-000-032-000-000+,3,000,032,000,<END>,no_002_context,false,000
2026-05-31,-:5438.1,5438.1,Tigrana,TAG,+740-000-032-000-000+,4,032,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,H-1314,5445.1,Harappa,TAB:I,]000-013+,0,<START>,<START>,013,<END>,no_002_context,false,013
2026-05-31,H-1718,5457.1,Harappa,SEAL,]000-240-032+,0,<START>,<START>,240,032,no_002_context,false,240 032
2026-05-31,-:5458.1,5458.1,Harappa,POT:T:g,+000-000-315-849[,0,<START>,<START>,000,315,no_002_context,false,000 315 849
2026-05-31,-:5458.1,5458.1,Harappa,POT:T:g,+000-000-315-849[,1,<START>,000,315,849,no_002_context,false,315 849
2026-05-31,-:5464.1,5464.1,Unknown,SEAL:S,+000-840-140-002-817+,0,<START>,<START>,840,140,prefix_before_002_frame,false,840 140 002 817
2026-05-31,-:5468.1,5468.1,Rakhigarhi,SEAL:CY,+361-002-000-317-688+,2,361,002,317,688,head_slot_after_002,false,317 688
2026-05-31,H-2248,5476.1,Harappa,TAB:I,+000-066-064+,0,<START>,<START>,066,064,no_002_context,false,066 064
2026-05-31,H-2559,5478.1,Harappa,MISC,+301-354-000+,2,301,354,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-472,5503.1,Kalibangan,MISC,+000-999-000+,0,<START>,<START>,999,000,no_002_context,false,999 000
2026-05-31,K-472,5503.1,Kalibangan,MISC,+000-999-000+,2,000,999,<END>,<END>,no_002_context,true,<END>
2026-05-31,K-474,5504.1,Kalibangan,MISC,+839-000+,1,<START>,839,<END>,<END>,no_002_context,true,<END>
2026-05-31,L-54,5506.1,Lothal,SEAL:S,+000-060-031-575+,0,<START>,<START>,060,031,no_002_context,false,060 031 575
2026-05-31,L-177,5508.1,Lothal,TAG,+000-700-032[,0,<START>,<START>,700,032,no_002_context,false,700 032
2026-05-31,M-1182,5516.1,Mohenjo-daro,SEAL:S,+400-000-480-000+,1,<START>,400,480,000,no_002_context,false,480 000
2026-05-31,M-1182,5516.1,Mohenjo-daro,SEAL:S,+400-000-480-000+,3,000,480,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1373,5518.1,Mohenjo-daro,POT:T:s,+424-000+,1,<START>,424,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-1387,5520.1,Mohenjo-daro,TAG:L,+000/740-000-000+,0,<START>,<START>,740,000,no_002_context,false,740 000 000
2026-05-31,M-1387,5520.1,Mohenjo-daro,TAG:L,+000/740-000-000+,2,000,740,000,<END>,no_002_context,false,000
2026-05-31,M-1387,5520.1,Mohenjo-daro,TAG:L,+000/740-000-000+,3,740,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,M-2066,5532.1,Mohenjo-daro,POT:T:g,+000-004-033+,0,<START>,<START>,004,033,no_002_context,false,004 033
2026-05-31,-:5541.1,5541.1,Shikarpur,POT:T:p,+002-861-000[,2,002,861,<END>,<END>,x_slot_after_002_head,true,<END>
2026-05-31,-:5548.1,5548.1,Harappa,POT:T:p,]000-530[,0,<START>,<START>,530,<END>,no_002_context,false,530
2026-05-31,-:5557.1,5557.1,Unknown,SEAL:CY,+145-139-000-000+,2,145,139,000,<END>,no_002_context,false,000
2026-05-31,-:5557.1,5557.1,Unknown,SEAL:CY,+145-139-000-000+,3,139,000,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5560.1,5560.1,Rakhigarhi,TAG,]000-100-415-240-741-060-920+,0,<START>,<START>,100,415,no_002_context,false,100 415 240 741 060 920
2026-05-31,-:5564.1,5564.1,Juna Khatiya,POT:T:g,+000-032-705[,0,<START>,<START>,032,705,no_002_context,false,032 705
2026-05-31,-:5567.1,5567.1,Banawali,SEAL:S,]000-220-000-368-220-031+,0,<START>,<START>,220,000,no_002_context,false,220 000 368 220 031
2026-05-31,-:5567.1,5567.1,Banawali,SEAL:S,]000-220-000-368-220-031+,2,000,220,368,220,no_002_context,false,368 220 031
2026-05-31,-:5574.1,5574.1,Unknown,SEAL:S,+740-861-877-741-000+,4,877,741,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5584.1,5584.1,Dholavira,TAG,]705-000[,1,<START>,705,<END>,<END>,no_002_context,true,<END>
2026-05-31,-:5585.1,5585.1,Unknown,SEAL:S,+000-176-142+,0,<START>,<START>,176,142,no_002_context,false,176 142
