"control","planted_structure","iteration","scope","coverage_fraction","rows","tokens","unique_signs","label_symmetry_log2_bits","context_equiv_log2_bits","context_equiv_class_count","context_equiv_signs","largest_context_equiv_class","profile_singleton_share","masked_tokens","masked_sampled","masked_top1_accuracy","masked_top5_accuracy","masked_mean_rank","masked_mrr","masked_mean_true_probability","masked_mean_entropy_bits","masked_mean_effective_candidates","masked_mean_mass90_candidates","context_equiv_examples"
"global_token_shuffle","pure_noise_matched_unigram_and_length","99","forger_null","0.75","1349","6141","506","3821.208540556","5.584962501","4","9","3","0.982213439","1200","true","0.105833333","0.238333333","69.059166667","0.18541837","0.085021871","2.23201242","10.501276394","25.431666667","402 744 810; 170 256; 444 870; 786 891"
"row_internal_shuffle","nonphonetic_row_bag_structure","0","forger_null","0.75","1349","6141","506","3821.208540556","12.169925001","9","20","3","0.960474308","1200","true","0.11","0.260833333","68.701666667","0.193581651","0.096227309","2.362498439","11.032093525","25.44","098 678 852; 180 191 731; 141 637; 152 694; 266 386; 291 777"
"row_internal_shuffle","nonphonetic_row_bag_structure","1","forger_null","0.75","1349","6141","506","3821.208540556","14.169925001","9","21","4","0.958498024","1200","true","0.116666667","0.275833333","64.113333333","0.203133052","0.097690657","2.358860097","11.76387456","28.435833333","045 870 918 932; 180 191 386; 098 678; 131 852; 230 389; 266 731"
"row_internal_shuffle","nonphonetic_row_bag_structure","2","forger_null","0.75","1349","6141","506","3821.208540556","15.754887502","11","25","3","0.950592885","1200","true","0.1125","0.276666667","65.593333333","0.197907443","0.092828691","2.319164605","11.009265877","26.226666667","027 152 344; 098 131 678; 180 266 731; 050 914; 141 516; 191 386"
"row_internal_shuffle","nonphonetic_row_bag_structure","3","forger_null","0.75","1349","6141","506","3821.208540556","12.754887502","6","16","4","0.968379447","1200","true","0.110833333","0.260833333","68.3675","0.197714733","0.094797839","2.376248126","11.247105327","26.504166667","191 266 386 731; 098 131 852; 327 637 932; 045 050; 230 389; 854 896"
"row_internal_shuffle","nonphonetic_row_bag_structure","4","forger_null","0.75","1349","6141","506","3821.208540556","11.491853096","4","12","5","0.976284585","1200","true","0.126666667","0.281666667","69.280833333","0.209740523","0.104884677","2.397316687","11.472848992","25.011666667","180 191 266 386 731; 131 678 852; 071 601; 389 843"
"row_internal_shuffle","nonphonetic_row_bag_structure","5","forger_null","0.75","1349","6141","506","3821.208540556","17.491853096","10","24","5","0.95256917","1200","true","0.121666667","0.271666667","66.976666667","0.206776238","0.098255394","2.419025504","11.699039887","26.588333333","229 428 775 896 897; 266 386 731; 098 131; 141 914; 152 473; 172 862"
"row_internal_shuffle","nonphonetic_row_bag_structure","6","forger_null","0.75","1349","6141","506","3821.208540556","11.169925001","8","18","3","0.964426877","1200","true","0.129166667","0.271666667","67.148333333","0.211014683","0.103493055","2.422398836","11.387089537","27.21","098 131 852; 180 191 386; 027 473; 229 428; 230 389; 266 731"
"row_internal_shuffle","nonphonetic_row_bag_structure","7","forger_null","0.75","1349","6141","506","3821.208540556","13.169925001","10","22","3","0.956521739","1200","true","0.128333333","0.280833333","66.8275","0.213199205","0.099698363","2.242790098","10.870143916","24.896666667","098 131 678; 180 191 386; 071 601; 141 637; 152 859; 170 712"
"row_internal_shuffle","nonphonetic_row_bag_structure","8","forger_null","0.75","1349","6141","506","3821.208540556","16.339850003","10","24","3","0.95256917","1200","true","0.124166667","0.2875","65.585833333","0.212592598","0.102233013","2.442817941","12.234316473","29.2425","045 637 932; 050 783 870; 180 191 386; 230 389 843; 098 852; 131 678"
"row_internal_shuffle","nonphonetic_row_bag_structure","9","forger_null","0.75","1349","6141","506","3821.208540556","21.491853096","12","29","5","0.942687747","1200","true","0.115","0.255833333","72.268333333","0.197991555","0.094505943","2.456297064","12.219152848","29.170833333","180 191 266 386 731; 045 050 141 783; 098 678; 131 852; 144 450; 343 640"
"row_internal_shuffle","nonphonetic_row_bag_structure","10","forger_null","0.75","1349","6141","506","3821.208540556","12.169925001","9","20","3","0.960474308","1200","true","0.123333333","0.284166667","70.646666667","0.207415404","0.100245306","2.421264624","11.32719772","26.9825","180 191 386; 230 389 843; 098 852; 131 678; 141 932; 266 731"
"row_internal_shuffle","nonphonetic_row_bag_structure","11","forger_null","0.75","1349","6141","506","3821.208540556","18.754887502","10","25","4","0.950592885","1200","true","0.116666667","0.261666667","67.3575","0.201617591","0.098032773","2.324736441","10.771991882","23.755833333","141 637 870 918; 191 266 386 731; 098 678 852; 041 933; 071 854; 152 473"
"row_internal_shuffle","nonphonetic_row_bag_structure","12","forger_null","0.75","1349","6141","506","3821.208540556","16.169925001","13","28","3","0.944664032","1200","true","0.12","0.259166667","73.5675","0.19972422","0.091676641","2.365720785","11.583942926","27.328333333","098 131 852; 191 266 731; 071 854; 094 421; 141 870; 160 896"
"row_internal_shuffle","nonphonetic_row_bag_structure","13","forger_null","0.75","1349","6141","506","3821.208540556","25.246740598","9","27","5","0.946640316","1200","true","0.118333333","0.290833333","65.7525","0.211218402","0.101465477","2.332864976","10.059679973","22.789166667","141 637 914 918 932; 098 131 678 852; 180 191 266 731; 119 224 577; 230 389 843; 042 836"
"row_internal_shuffle","nonphonetic_row_bag_structure","14","forger_null","0.75","1349","6141","506","3821.208540556","12.754887502","6","16","4","0.968379447","1200","true","0.115","0.260833333","72.266666667","0.19584447","0.091775395","2.381556478","10.898314773","25.354166667","180 191 266 386; 131 678 852; 783 870 918; 230 843; 301 712; 481 859"
"row_internal_shuffle","nonphonetic_row_bag_structure","15","forger_null","0.75","1349","6141","506","3821.208540556","16.754887502","12","27","3","0.946640316","1200","true","0.128333333","0.276666667","64.865","0.213476467","0.108040058","2.354354702","10.073868827","24.563333333","141 783 932; 191 386 731; 688 870 918; 027 276; 071 601; 098 852"
"row_internal_shuffle","nonphonetic_row_bag_structure","16","forger_null","0.75","1349","6141","506","3821.208540556","15.339850003","9","22","3","0.956521739","1200","true","0.115833333","0.2725","68.959166667","0.201889802","0.095421756","2.430893999","13.050521969","30.33","098 131 852; 141 327 870; 191 266 731; 230 389 843; 180 386; 276 481"
"row_internal_shuffle","nonphonetic_row_bag_structure","17","forger_null","0.75","1349","6141","506","3821.208540556","18.339850003","10","25","4","0.950592885","1200","true","0.121666667","0.25","72.043333333","0.20102482","0.100794288","2.355237847","11.927423728","27.425","180 266 386 731; 027 276 375; 327 637 918; 428 896 897; 098 131; 230 389"
"row_internal_shuffle","nonphonetic_row_bag_structure","18","forger_null","0.75","1349","6141","506","3821.208540556","14.754887502","8","20","4","0.960474308","1200","true","0.115","0.260833333","73.566666667","0.199643089","0.096988095","2.356465452","11.30375959","25.991666667","180 191 266 386; 098 131 852; 229 428 637; 230 843; 276 898; 325 734"
"row_internal_shuffle","nonphonetic_row_bag_structure","19","forger_null","0.75","1349","6141","506","3821.208540556","28.679700006","12","34","4","0.932806324","1200","true","0.115","0.27","59.4575","0.200137486","0.094206505","2.376579539","11.591873467","26.220833333","119 224 647 712; 141 428 775 854; 094 223 693; 098 131 852; 191 386 731; 229 516 637"
"row_internal_shuffle","nonphonetic_row_bag_structure","20","forger_null","0.75","1349","6141","506","3821.208540556","21.924812504","14","33","3","0.934782609","1200","true","0.114166667","0.2825","67.605","0.204586467","0.095944685","2.328747191","10.51381738","25.361666667","098 131 852; 191 386 731; 224 301 493; 637 775 896; 870 914 918; 071 601"
"row_internal_shuffle","nonphonetic_row_bag_structure","21","forger_null","0.75","1349","6141","506","3821.208540556","17.924812504","8","22","4","0.956521739","1200","true","0.109166667","0.2475","68.485833333","0.191453821","0.092437084","2.355379089","10.858158632","25.548333333","516 637 896 897; 045 050 918; 098 678 852; 180 191 731; 230 389 843; 266 386"
"row_internal_shuffle","nonphonetic_row_bag_structure","22","forger_null","0.75","1349","6141","506","3821.208540556","19.924812504","10","26","4","0.948616601","1200","true","0.1275","0.281666667","66.084166667","0.214691527","0.106847924","2.470037053","12.702729363","29.930833333","098 131 678 852; 050 141 914; 191 266 386; 229 428 775; 230 389 843; 134 501"
"row_internal_shuffle","nonphonetic_row_bag_structure","23","forger_null","0.75","1349","6141","506","3821.208540556","19.339850003","11","27","4","0.946640316","1200","true","0.113333333","0.2825","69.120833333","0.207252956","0.093950924","2.368410971","10.364195277","24.563333333","050 637 783 914; 041 308 707; 045 141 688; 191 386 731; 098 678; 131 852"
"row_internal_shuffle","nonphonetic_row_bag_structure","24","forger_null","0.75","1349","6141","506","3821.208540556","14.754887502","10","23","3","0.954545455","1200","true","0.131666667","0.276666667","70.110833333","0.213130792","0.105240539","2.364961822","11.613871827","27.340833333","098 131 852; 180 191 266; 428 637 896; 045 870; 082 301; 308 707"
"row_internal_shuffle","nonphonetic_row_bag_structure","25","forger_null","0.75","1349","6141","506","3821.208540556","18.339850003","8","22","4","0.956521739","1200","true","0.125","0.265","67.784166667","0.207611207","0.107544474","2.401912913","12.691251694","27.49","141 637 918 932; 180 191 266 386; 131 678 852; 229 428 516; 172 207; 230 843"
"row_internal_shuffle","nonphonetic_row_bag_structure","26","forger_null","0.75","1349","6141","506","3821.208540556","19.339850003","11","27","4","0.946640316","1200","true","0.096666667","0.251666667","71.393333333","0.181295508","0.079909673","2.376047362","11.000317767","27.094166667","098 131 678 852; 045 783 918; 084 560 689; 180 191 266; 071 601; 141 516"
"row_internal_shuffle","nonphonetic_row_bag_structure","27","forger_null","0.75","1349","6141","506","3821.208540556","16.754887502","10","24","4","0.95256917","1200","true","0.111666667","0.263333333","62.850833333","0.198507814","0.096142107","2.34041954","10.625968368","24.719166667","180 191 386 731; 131 678 852; 344 383 694; 141 637; 224 764; 229 775"
"row_internal_shuffle","nonphonetic_row_bag_structure","28","forger_null","0.75","1349","6141","506","3821.208540556","14.339850003","8","20","3","0.960474308","1200","true","0.111666667","0.2525","70.654166667","0.195946516","0.093154257","2.34782157","11.172868741","26.879166667","050 688 918; 191 386 731; 230 389 843; 516 637 896; 045 870; 098 852"
"row_internal_shuffle","nonphonetic_row_bag_structure","29","forger_null","0.75","1349","6141","506","3821.208540556","15.339850003","7","19","4","0.962450593","1200","true","0.11","0.255833333","66.0225","0.195885243","0.091014967","2.418675822","11.452622683","25.786666667","229 428 516 896; 098 678 852; 141 918 932; 180 266 731; 191 386; 230 389"
"row_internal_shuffle","nonphonetic_row_bag_structure","30","forger_null","0.75","1349","6141","506","3821.208540556","19.754887502","13","30","4","0.940711462","1200","true","0.124166667","0.275","65.494166667","0.207477523","0.104228822","2.414631028","10.485925642","25.065","098 131 678 852; 180 191 731; 783 870 932; 027 694; 028 059; 082 764"
"row_internal_shuffle","nonphonetic_row_bag_structure","31","forger_null","0.75","1349","6141","506","3821.208540556","22.831703099","7","23","5","0.954545455","1200","true","0.1175","0.273333333","68.738333333","0.20318905","0.097035865","2.307121257","11.625399521","26.009166667","180 191 266 386 731; 098 131 678 852; 050 870 918; 152 276 898; 230 389 843; 428 637 896"
"row_internal_shuffle","nonphonetic_row_bag_structure","32","forger_null","0.75","1349","6141","506","3821.208540556","9.584962501","8","17","3","0.966403162","1200","true","0.1275","0.2825","71.0375","0.214173578","0.105237166","2.338814903","10.367793048","23.294166667","180 386 731; 050 637; 098 131; 191 266; 229 775; 230 843"
"row_internal_shuffle","nonphonetic_row_bag_structure","33","forger_null","0.75","1349","6141","506","3821.208540556","17.076815597","6","18","5","0.964426877","1200","true","0.116666667","0.265","63.430833333","0.200482747","0.100390216","2.300067642","10.684237637","24.583333333","141 688 783 870 932; 180 191 386 731; 131 678 852; 025 059; 071 854; 389 843"
"row_internal_shuffle","nonphonetic_row_bag_structure","34","forger_null","0.75","1349","6141","506","3821.208540556","19.661778098","9","24","5","0.95256917","1200","true","0.119166667","0.270833333","66.004166667","0.203396119","0.097408202","2.397278881","11.532268609","27.83","180 191 266 386 731; 050 783 932; 098 131 852; 208 643 647; 025 059; 141 516"
"row_internal_shuffle","nonphonetic_row_bag_structure","35","forger_null","0.75","1349","6141","506","3821.208540556","17.169925001","14","30","3","0.940711462","1200","true","0.124166667","0.269166667","61.8625","0.2101349","0.103884081","2.341368846","9.735682405","22.8125","141 688 914; 191 386 731; 045 050; 098 678; 131 852; 132 814"
"row_internal_shuffle","nonphonetic_row_bag_structure","36","forger_null","0.75","1349","6141","506","3821.208540556","9.169925001","6","14","3","0.972332016","1200","true","0.115","0.253333333","64.899166667","0.202617498","0.093233394","2.362781389","10.420591059","24.055","266 386 731; 327 783 932; 098 852; 131 678; 180 191; 389 843"
"row_internal_shuffle","nonphonetic_row_bag_structure","37","forger_null","0.75","1349","6141","506","3821.208540556","13.169925001","10","22","3","0.956521739","1200","true","0.125833333","0.28","65.82","0.211081858","0.105537334","2.385629056","11.809186808","25.963333333","141 688 783; 180 386 731; 027 276; 098 678; 131 852; 191 266"
"row_internal_shuffle","nonphonetic_row_bag_structure","38","forger_null","0.75","1349","6141","506","3821.208540556","23.246740598","5","20","5","0.960474308","1200","true","0.124166667","0.2775","61.401666667","0.211539531","0.103674501","2.358986335","11.607058705","25.966666667","050 141 688 914 918; 098 131 678 852; 180 266 386 731; 229 637 775 854; 230 389 843"
