"scope","leaveout_mode","block_policy","iteration","model","block_count","singleton_blocks","mutable_blocks","moved_labels","predictions","top1_accuracy","top2_accuracy","median_rank","subtype_032_top1","subtype_033_top1","subtype_034_top1","top1_gain_vs_frequency"
"excluding_h2218_h2239","sequence_family","global","53","side_context","1","0","1","239","331","0.380665","0.725076","2","0.294118","0.360294","0.505376","-0.030211"
"excluding_h2218_h2239","sequence_family","global","54","frequency","1","0","1","220","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","54","object","1","0","1","220","331","0.410876","0.746224","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","54","dimensions","1","0","1","220","331","0.34139","0.655589","2","0.186275","0.573529","0.172043","-0.069486"
"excluding_h2218_h2239","sequence_family","global","54","side_context","1","0","1","220","331","0.308157","0.728097","2","0","0.632353","0.172043","-0.102719"
"excluding_h2218_h2239","sequence_family","global","55","frequency","1","0","1","216","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","55","object","1","0","1","216","331","0.401813","0.731118","2","0","0.977941","0","-0.009063"
"excluding_h2218_h2239","sequence_family","global","55","dimensions","1","0","1","216","331","0.374622","0.616314","2","0.22549","0.617647","0.182796","-0.036254"
"excluding_h2218_h2239","sequence_family","global","55","side_context","1","0","1","216","331","0.416918","0.700906","2","0.470588","0.661765","0","0.006042"
"excluding_h2218_h2239","sequence_family","global","56","frequency","1","0","1","230","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","56","object","1","0","1","230","331","0.39577","0.706949","2","0.009804","0.955882","0","-0.015106"
"excluding_h2218_h2239","sequence_family","global","56","dimensions","1","0","1","230","331","0.36858","0.73716","2","0.137255","0.705882","0.129032","-0.042296"
"excluding_h2218_h2239","sequence_family","global","56","side_context","1","0","1","230","331","0.404834","0.728097","2","0.009804","0.838235","0.204301","-0.006042"
"excluding_h2218_h2239","sequence_family","global","57","frequency","1","0","1","212","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","57","object","1","0","1","212","331","0.401813","0.691843","2","0","0.977941","0","-0.009063"
"excluding_h2218_h2239","sequence_family","global","57","dimensions","1","0","1","212","331","0.365559","0.706949","2","0.264706","0.463235","0.333333","-0.045317"
"excluding_h2218_h2239","sequence_family","global","57","side_context","1","0","1","212","331","0.274924","0.65861","2","0.058824","0.477941","0.215054","-0.135952"
"excluding_h2218_h2239","sequence_family","global","58","frequency","1","0","1","214","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","58","object","1","0","1","214","331","0.226586","0.758308","2","0","0.551471","0","-0.18429"
"excluding_h2218_h2239","sequence_family","global","58","dimensions","1","0","1","214","331","0.326284","0.628399","2","0.401961","0.367647","0.182796","-0.084592"
"excluding_h2218_h2239","sequence_family","global","58","side_context","1","0","1","214","331","0.36858","0.649547","2","0.039216","0.867647","0","-0.042296"
"excluding_h2218_h2239","sequence_family","global","59","frequency","1","0","1","221","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","59","object","1","0","1","221","331","0.410876","0.725076","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","59","dimensions","1","0","1","221","331","0.332326","0.685801","2","0.039216","0.720588","0.086022","-0.07855"
"excluding_h2218_h2239","sequence_family","global","59","side_context","1","0","1","221","331","0.329305","0.700906","2","0.176471","0.389706","0.408602","-0.081571"
"excluding_h2218_h2239","sequence_family","global","60","frequency","1","0","1","198","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","60","object","1","0","1","198","331","0.398792","0.734139","2","0","0.970588","0","-0.012085"
"excluding_h2218_h2239","sequence_family","global","60","dimensions","1","0","1","198","331","0.371601","0.716012","2","0.196078","0.720588","0.053763","-0.039275"
"excluding_h2218_h2239","sequence_family","global","60","side_context","1","0","1","198","331","0.34139","0.646526","2","0.098039","0.757353","0","-0.069486"
"excluding_h2218_h2239","sequence_family","global","61","frequency","1","0","1","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","61","object","1","0","1","213","331","0.410876","0.712991","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","61","dimensions","1","0","1","213","331","0.332326","0.700906","2","0.186275","0.485294","0.268817","-0.07855"
"excluding_h2218_h2239","sequence_family","global","61","side_context","1","0","1","213","331","0.413897","0.728097","2","0.607843","0.551471","0","0.003021"
"excluding_h2218_h2239","sequence_family","global","62","frequency","1","0","1","215","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","62","object","1","0","1","215","331","0.392749","0.728097","2","0","0.955882","0","-0.018127"
"excluding_h2218_h2239","sequence_family","global","62","dimensions","1","0","1","215","331","0.413897","0.746224","2","0.529412","0.433824","0.258065","0.003021"
"excluding_h2218_h2239","sequence_family","global","62","side_context","1","0","1","215","331","0.359517","0.728097","2","0.490196","0.5","0.010753","-0.05136"
"excluding_h2218_h2239","sequence_family","global","63","frequency","1","0","1","224","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","63","object","1","0","1","224","331","0.268882","0.722054","2","0.019608","0.639706","0","-0.141994"
"excluding_h2218_h2239","sequence_family","global","63","dimensions","1","0","1","224","331","0.34139","0.706949","2","0.137255","0.595588","0.193548","-0.069486"
"excluding_h2218_h2239","sequence_family","global","63","side_context","1","0","1","224","331","0.404834","0.643505","2","0.019608","0.742647","0.333333","-0.006042"
"excluding_h2218_h2239","sequence_family","global","64","frequency","1","0","1","224","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","64","object","1","0","1","224","331","0.410876","0.70997","2","0.04902","0.963235","0","0"
"excluding_h2218_h2239","sequence_family","global","64","dimensions","1","0","1","224","331","0.377644","0.625378","2","0.27451","0.654412","0.086022","-0.033233"
"excluding_h2218_h2239","sequence_family","global","64","side_context","1","0","1","224","331","0.422961","0.697885","2","0.343137","0.75","0.032258","0.012085"
"excluding_h2218_h2239","sequence_family","global","65","frequency","1","0","1","222","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","65","object","1","0","1","222","331","0.407855","0.570997","2","0.039216","0.963235","0","-0.003021"
"excluding_h2218_h2239","sequence_family","global","65","dimensions","1","0","1","222","331","0.347432","0.703927","2","0.27451","0.580882","0.086022","-0.063444"
"excluding_h2218_h2239","sequence_family","global","65","side_context","1","0","1","222","331","0.386707","0.725076","2","0.323529","0.360294","0.494624","-0.024169"
"excluding_h2218_h2239","sequence_family","global","66","frequency","1","0","1","222","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","66","object","1","0","1","222","331","0.416918","0.734139","2","0","0.970588","0.064516","0.006042"
"excluding_h2218_h2239","sequence_family","global","66","dimensions","1","0","1","222","331","0.380665","0.703927","2","0.04902","0.536765","0.516129","-0.030211"
"excluding_h2218_h2239","sequence_family","global","66","side_context","1","0","1","222","331","0.268882","0.667674","2","0","0.441176","0.311828","-0.141994"
"excluding_h2218_h2239","sequence_family","global","67","frequency","1","0","1","201","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","67","object","1","0","1","201","331","0.404834","0.722054","2","0","0.970588","0.021505","-0.006042"
"excluding_h2218_h2239","sequence_family","global","67","dimensions","1","0","1","201","331","0.362538","0.706949","2","0.205882","0.588235","0.204301","-0.048338"
"excluding_h2218_h2239","sequence_family","global","67","side_context","1","0","1","201","331","0.374622","0.682779","2","0.22549","0.742647","0","-0.036254"
"excluding_h2218_h2239","sequence_family","global","68","frequency","1","0","1","231","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","68","object","1","0","1","231","331","0.392749","0.697885","2","0","0.955882","0","-0.018127"
"excluding_h2218_h2239","sequence_family","global","68","dimensions","1","0","1","231","331","0.344411","0.731118","2","0.470588","0.397059","0.129032","-0.066465"
"excluding_h2218_h2239","sequence_family","global","68","side_context","1","0","1","231","331","0.407855","0.716012","2","0.382353","0.625","0.11828","-0.003021"
"excluding_h2218_h2239","sequence_family","global","69","frequency","1","0","1","231","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","69","object","1","0","1","231","331","0.377644","0.752266","2","0.029412","0.889706","0.010753","-0.033233"
"excluding_h2218_h2239","sequence_family","global","69","dimensions","1","0","1","231","331","0.347432","0.697885","2","0.215686","0.610294","0.107527","-0.063444"
"excluding_h2218_h2239","sequence_family","global","69","side_context","1","0","1","231","331","0.293051","0.637462","2","0.411765","0.397059","0.010753","-0.117825"
"excluding_h2218_h2239","sequence_family","global","70","frequency","1","0","1","215","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","70","object","1","0","1","215","331","0.410876","0.70997","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","70","dimensions","1","0","1","215","331","0.305136","0.676737","2","0.127451","0.433824","0.311828","-0.10574"
"excluding_h2218_h2239","sequence_family","global","70","side_context","1","0","1","215","331","0.416918","0.716012","2","0","0.757353","0.376344","0.006042"
"excluding_h2218_h2239","sequence_family","global","71","frequency","1","0","1","221","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","71","object","1","0","1","221","331","0.410876","0.73716","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","71","dimensions","1","0","1","221","331","0.34139","0.676737","2","0.401961","0.433824","0.139785","-0.069486"
"excluding_h2218_h2239","sequence_family","global","71","side_context","1","0","1","221","331","0.392749","0.70997","2","0.156863","0.735294","0.150538","-0.018127"
"excluding_h2218_h2239","sequence_family","global","72","frequency","1","0","1","208","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","72","object","1","0","1","208","331","0.404834","0.716012","2","0","0.985294","0","-0.006042"
"excluding_h2218_h2239","sequence_family","global","72","dimensions","1","0","1","208","331","0.350453","0.746224","2","0.5","0.345588","0.193548","-0.060423"
"excluding_h2218_h2239","sequence_family","global","72","side_context","1","0","1","208","331","0.380665","0.746224","2","0.235294","0.529412","0.322581","-0.030211"
"excluding_h2218_h2239","sequence_family","global","73","frequency","1","0","1","205","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","73","object","1","0","1","205","331","0.410876","0.725076","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","73","dimensions","1","0","1","205","331","0.422961","0.655589","2","0.323529","0.669118","0.172043","0.012085"
"excluding_h2218_h2239","sequence_family","global","73","side_context","1","0","1","205","331","0.274924","0.749245","2","0.323529","0.360294","0.096774","-0.135952"
"excluding_h2218_h2239","sequence_family","global","74","frequency","1","0","1","213","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","74","object","1","0","1","213","331","0.438066","0.755287","2","0.558824","0.647059","0","0.02719"
"excluding_h2218_h2239","sequence_family","global","74","dimensions","1","0","1","213","331","0.371601","0.661631","2","0.137255","0.536765","0.387097","-0.039275"
"excluding_h2218_h2239","sequence_family","global","74","side_context","1","0","1","213","331","0.347432","0.719033","2","0.676471","0.338235","0","-0.063444"
"excluding_h2218_h2239","sequence_family","global","75","frequency","1","0","1","226","331","0.410876","0.719033","2","0","1","0","0"
"excluding_h2218_h2239","sequence_family","global","75","object","1","0","1","226","331","0.39577","0.688822","2","0","0.963235","0","-0.015106"
