query_id,query_text,lead_label,query_role,artifact_p,artifact_id,designation,museum_no,provenience,period,dates_referenced,query_line_count,meluhha_line_count,min_query_to_meluhha_distance,has_meluhha_anywhere,query_line_same_as_meluhha,query_line_adjacent_to_meluhha,inscription_hash,source_url,query_lines,meluhha_lines
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215398,215398,"MAD 5, 075",Ashm 1932-0354,"{""id"":3,""provenience"":""Mugdan (mod. Umm al-Jir)"",""location_id"":353,""place_id"":97,""region_id"":8}",Old Akkadian,,0,0,,false,false,false,6da70abe7122770eb494b33cac9d55bbf32637e8b9e404eb6c6f73a435481aef,https://cdli.earth/P215398,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215404,215404,"MAD 5, 081",Ashm 1932-0360,"{""id"":3,""provenience"":""Mugdan (mod. Umm al-Jir)"",""location_id"":353,""place_id"":97,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,bdb2a7af95b18d833f9d047f00b87fa01700a12d38c2f1dd0a10e2b613795901,https://cdli.earth/P215404,5. a-na szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215513,215513,"MCS 9, 242",WML 56.22.242,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,94e53043a03df1527ea8587d08f10e0b0632eb111b26b11a71d53bc23dfff784,https://cdli.earth/P215513,13. 1(ban2@c) kasz 5(ban2@c) 1(ban2@c) kasz 3(ban2@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215514,215514,"MCS 9, 243",WML 56.22.243,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,8acc4188248a8a4fabec560eff9b01da0fcad9a8bbf2321c07b4b2095dbb3821,https://cdli.earth/P215514,8. 1(ban2@c) kasz 5(ban2@c) szu-i3#-li2#-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215516,215516,"MCS 9, 245",WML 56.22.245,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,762b691e7432300ba5e0f74a95fbd77b8683d229c0530ceb2031c70c1a89bbb6,https://cdli.earth/P215516,12. 1(ban2@c) kasz 5(ban2@c)# szu#-i3#-li2#-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215517,215517,"MCS 9, 246",WML 56.22.246,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,1981256bed81adff4f9c9007bf2888b792e9438508792da51b5ad8124fb0d67d,https://cdli.earth/P215517,11. 1(ban2@c) kasz 5(ban2@c)# szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215520,215520,"MCS 9, 249",WML 56.22.249,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,73d46c0c2b9d02ad135ac9df86b231c4dc002a3545ad850dc2226fb139f51b38,https://cdli.earth/P215520,15. [2(ban2@c) kasz 3(ban2@c)] szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215526,215526,"MCS 9, 255",WML 56.22.255,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,bdcc47ce3d9f95637c6ebd6e2953d8febad6f7c27141e6673025107f3abd4058,https://cdli.earth/P215526,6. szu-i3#-li2#-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215540,215540,"MCS 9, 279",WML 56.22.279,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,abce5036f563fdf45705ef0bafc1eee15d503a714cf8936e5a76a7176efd9004,https://cdli.earth/P215540,6. 1(ban2@c) kasz 5(ban2@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215629,215629,"MDP 14, 062-126 72",Sb 18172,"{""id"":12,""provenience"":""Susa (mod. Shush)"",""location_id"":482,""place_id"":128,""region_id"":9}",Old Akkadian,,2,0,,false,false,false,d2e8b4f1184db161572188a0c7da78ca7fea7af5d36fcc95628356a653a3408c,https://cdli.earth/P215629,20'. 1(disz) szu-i3-li2-su 1(barig@c) | 3'. 1(disz) szu-i3-li2-su 1(barig@c),
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215648,215648,"MDP 14, 062-126 06",Sb 18106,"{""id"":12,""provenience"":""Susa (mod. Shush)"",""location_id"":482,""place_id"":128,""region_id"":9}",Old Akkadian,,2,0,,false,false,false,4ceeda4b4d275dc98d4c45f4ac8ce7fad408ac70ebc5e09e6f0c9b9c8d292944,https://cdli.earth/P215648,11. 4(asz) szu-i3-li2-su | 17'. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215889,215889,OAIC 17,FM 229212,"{""id"":91,""provenience"":""Ešnunna (mod. Tell Asmar)"",""location_id"":144,""place_id"":54,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,c66a254630e3d47eb611c2e7ceb09a1b6f2f312d32d8f460e1b4ccaccbd31980,https://cdli.earth/P215889,6. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P215899,215899,OAIC 27,FM 229218,"{""id"":91,""provenience"":""Ešnunna (mod. Tell Asmar)"",""location_id"":144,""place_id"":54,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,3de7ec188637673c262dc5204aaa80af94b2781491436dcdf2b9fc9d37bc123e,https://cdli.earth/P215899,5. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216112,216112,"OSP 1, 055",CBS 08447,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Old Akkadian,,0,0,,false,false,false,2f53f15391db3cef8d2a0f78a1661f0197dad5f3b59e19a754daccdd561cee10,https://cdli.earth/P216112,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216152,216152,"OSP 1, 154",N 0305,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Old Akkadian,,0,0,,false,false,false,f60ac04031f9f50392aa2d864771770e938f4d151f95ec7bf853e9dbe499c022,https://cdli.earth/P216152,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216287,216287,"OSP 2, 133",N 0433 + N 0581,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Old Akkadian,Shar-kali-sharri.00.00.00,0,0,,false,false,false,2d6f4c8c58577fba54ce82e326f3fcd7a31541cd5737462399e25c5e66a67682,https://cdli.earth/P216287,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216294,216294,"OSP 2, 140",N 0396 + N 0592,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Old Akkadian,Shar-kali-sharri.00.00.00,0,0,,false,false,false,224ea57f7f2a499df18a1e474282d06df5adb7d47a13df6b747a073f561ea00d,https://cdli.earth/P216294,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216295,216295,"OSP 2, 141",CBS 08142 + N 0550,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Old Akkadian,Shar-kali-sharri.00.00.00,0,0,,false,false,false,fc4a0dd28fde7584b8fd66dcae5ee5c2cab5dcabf4560390ca387731482db3cb,https://cdli.earth/P216295,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216322,216322,"OSP 2, 168",N 0587,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Old Akkadian,Shar-kali-sharri.00.00.00,0,0,,false,false,false,44682370b4a046e26b00863d3431a9a552ce4163da594cdf896b2f24647ecce5,https://cdli.earth/P216322,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216859,216859,RTC 080,AO 02690,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Old Akkadian,,2,0,,false,false,false,04c220b6ac5d85a9357117c24bdeeead085da98aeb4d38c7e64029a8bdc842dd,https://cdli.earth/P216859,9. szu-i3-li2-su di-ku5-sze3 | 13. szesz szu-i3-li2-su-ke4#,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P216870,216870,RTC 091,AO 31323,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Old Akkadian,,3,0,,false,false,false,b30cd88117bf450a8ff494b08a1367d4739b2fddb74f428a4236f885dbef2532,https://cdli.earth/P216870,13'. ki szu#-i3-li2-su | 5'. ki szu-i3-li2-su | 13. ki# szu#-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217257,217257,Tutub 01,OIM A22026,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,bd61bfcccb3dcb6c1efda4666aea330281e8e56bfe79e754b47c077a214eb48a,https://cdli.earth/P217257,15. 1(asz@c) szu-i3-li2-su# PAP,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217259,217259,Tutub 03,IM 031358,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,c2d691fe9316d1fd28e1daffaea96d7d54b8e75b594c7758538df78f323659fb,https://cdli.earth/P217259,7. 1(asz@c) szu-i3-li2-su# PAP,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217261,217261,Tutub 05,IM 031222,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,c31f41faf26b8dd860a93bf13924362083b53b007a3c07e9424a4c6f4597fb18,https://cdli.earth/P217261,4. _dumu_ szu-i3-li2#-su#,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217264,217264,Tutub 08,OIM A22028,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,3f06a7ae3a3ffaa23a1132c4dcf9b81f9c5bac21b8aadbd38bdd5646d9efd7c3,https://cdli.earth/P217264,7. 1(asz@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217265,217265,Tutub 09,IM 031231,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,bf5c56326d7f86a7472190f61e80fc25f5439c212d77be2a3cfe9b38f230c61b,https://cdli.earth/P217265,6. 1(asz@c) szu-i3-li2-su#,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217267,217267,Tutub 11,OIM A22027,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,0,0,,false,false,false,790f4b4a5a1c4f41c58aeac65f0c1960cf7a743955eaf83d278a05bf0416c5da,https://cdli.earth/P217267,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217268,217268,Tutub 12,IM 031229,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,32b681d0d5244596387e0b9e527ee95f771386b3df5a0947140e658bb1c0cfaf,https://cdli.earth/P217268,6. 1(asz@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217273,217273,Tutub 17,IM 031230,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,4114b19bc876f02c1ee719d3b64dee1ac76ee2f5ba4a1b2aa9d91d4ced270185,https://cdli.earth/P217273,5. 1(asz@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217275,217275,Tutub 19,OIM A22039,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,1,0,,false,false,false,bf8c130392006017a55e0f890275c3a21101dbeeb8e7e941fdae3875a1575341,https://cdli.earth/P217275,19. szu-i3-li2-su _engar#_,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217291,217291,Tutub 35,OIM A22014,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,2,0,,false,false,false,827b9a65809226ed89dd37a73a780871d617f2d456fc72a6b617b21bc2624caf,https://cdli.earth/P217291,6. szu-i3-li2-su sipa | 3. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217294,217294,Tutub 38,OIM A22034,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,2,0,,false,false,false,43e8663c7d4684f00ce5fd0f60c9dda091aab6ff7fd8e9d73071d003d5341c9f,https://cdli.earth/P217294,17. [n] _udu#_ szu-i3-li2-su | 6. 1(asz@c) _udu_ szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217295,217295,Tutub 39,OIM A22024,"{""id"":130,""provenience"":""Tutub (mod. Khafaje)"",""location_id"":549,""place_id"":138,""region_id"":7}",Old Akkadian,,0,0,,false,false,false,55e916048c086d88ea9d6c0c137cd98431f7bcc385fd652933a2aaccafc56954,https://cdli.earth/P217295,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217424,217424,USP 68,OIM A03381,"{""id"":154,""provenience"":""Umma (mod. Tell Jokha)"",""location_id"":238,""place_id"":71,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,f884ac5564b8c6af9a55dd565f53ad58261f5f8f4f206c652761011856bd451b,https://cdli.earth/P217424,4'. [...] szu#-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P217563,217563,Adab 0890,OIM A00890,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,9c4842b3f350bb75c4400de49f7324de794852ce1785779e88f72ce2884011f1,https://cdli.earth/P217563,1. 3(disz) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P247749,247749,"Kaskal 15, 76",BM 026331,"{""id"":88,""provenience"":""Girsu (mod. Tello)"",""location_id"":160,""place_id"":56,""region_id"":8}",Lagash II,--.--.--.--,1,0,,false,false,false,683cf2042bc31ec0382840f9c059b6f5b43380369a30e4770dffbb948d93e1b7,https://cdli.earth/P247749,5. 1(asz@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P250931,250931,"CUSAS 35, 317",MS 2191/25,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,1fb7ad595c2df2a9e22749732b60d96500913f0cdcbe5555e5ac0f9f9f85959d,https://cdli.earth/P250931,7. 2(barig@c) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P251903,251903,"CUSAS 27, 058",MS 2872/1,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,1,0,,false,false,false,57b29c0703798e58854568f2a153d6080bb0b112d49878e6c336a0455bebcd86,https://cdli.earth/P251903,4. a-na szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P251905,251905,"CUSAS 27, 060",MS 2872/3,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,1,0,,false,false,false,ef73b49dd1c1545f4d4f9b12bc23a3ae4c04c9afb392eb76884e330a795565c5,https://cdli.earth/P251905,3. a-na szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P251907,251907,"CUSAS 27, 062",MS 2872/5,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,0,0,,false,false,false,3619a63683b4978d7404c9ab9bf3b3f0717cd2b1dcfc23ccd88370100c465eb0,https://cdli.earth/P251907,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253267,253267,"CUSAS 35, 343",MS 4192,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,1be4d782da29371860cab5e06187ee6faa0eb1d406ee21f1ce9f1bba97903e91,https://cdli.earth/P253267,3. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253273,253273,"CUSAS 27, 160",MS 4198a,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,3,0,,false,false,false,deb7eb90937402d75b266537ea09b9b05f186396b0583222c4c21debefba97e6,https://cdli.earth/P253273,13. 1(asz@c) _u8_ szu-i3#-li2#-su x | 3'. 1(asz@c) _u8_ szu-i3-li2-su _szu-i_ | 10'. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253290,253290,"CUSAS 27, 153",MS 4215,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,3,0,,false,false,false,e81796673f04e766f586ea6843e177ab09690c95b454dbe22d18cf6eb65c36f3,https://cdli.earth/P253290,10. [...] szu-i3-li2-su | 7. szu-i3-li2-su szu-i | 10. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253301,253301,"CUSAS 35, 497",MS 4226,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,1,0,,false,false,false,cd2e91d9327c1fb7c5117e5b7a1409743b9157d3413761b5ce0c41db52e19d05,https://cdli.earth/P253301,8. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253302,253302,"CUSAS 27, 149",MS 4227a,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,2,0,,false,false,false,36e33d3682c188aa101e3e5290ab9ff87f86f8e860f768c55b2110cf41f2a06d,https://cdli.earth/P253302,14. szu-i3-li2-su _szu_ {gesz}tukul | 4. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253317,253317,"CUSAS 35, 371",MS 4242,"{""id"":303,""provenience"":""Isin (mod. Bahriyat)"",""location_id"":230,""place_id"":70,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,b2b8720373c77911b4bcae48fc875be131a859d229c2a418b7e75716ac5fd056,https://cdli.earth/P253317,12'. dumu szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253338,253338,"CUSAS 27, 137",MS 4263,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,1,0,,false,false,false,fcf88415107b1007acae5c972e42d3c363398dc54f31fb99a548e1c17010b3b8,https://cdli.earth/P253338,7. szu-i3-li2-su _szu_ {gesz}tukul,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P253342,253342,"CUSAS 27, 078",MS 4267a,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Old Akkadian,,0,0,,false,false,false,e623799874313edb136497fa028d9980c3606ddd2c4121a48143bccfa00753b3,https://cdli.earth/P253342,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P320509,320509,"Nisaba 08, 089",BM 108908,"{""id"":22,""provenience"":""Nippur (mod. Nuffar)"",""location_id"":369,""place_id"":102,""region_id"":8}",Ur III,Amar-Suen.07.10.00 (Reichskalender),1,0,,false,false,false,9768fcb596146d27387d9a30cda41204251c18d1f7e6c8689df30b84a230f82c,https://cdli.earth/P320509,10. igi szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P322789,322789,"CUSAS 13, 056",CUNES 48-07-095,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,0,0,,false,false,false,1f0278f64e0034e6e72404fb8120389d4bd5bcc62bda8e328b2eaf00b4991368,https://cdli.earth/P322789,,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P322922,322922,"CUSAS 27, 193",CUNES 49-09-009,"{""id"":268,""provenience"":""uncertain (mod. Umm el-Hafriyat)"",""location_id"":561,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,1063135e6d4f62e25dda291bceae316512f14e1819beb927e6f85d8c49fdc996,https://cdli.earth/P322922,10. szu-i3-li2-su#,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P322937,322937,"CUSAS 13, 012",CUNES 48-09-028,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,1744cf4935411c09de1aa44e37f972ef5e1aa91844c9dcc653124c664d9d0a74,https://cdli.earth/P322937,10. 1(asz@c) szu#-i3-li2-su aga3-us2#,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323049,323049,"CUSAS 03, 0582",CUNES 48-10-010,"{""id"":38,""provenience"":""Garšana (mod. uncertain)"",""location_id"":171,""place_id"":58,""region_id"":8}",Ur III,Šū-Suen.06.03.00 (us2-us2 year),1,0,,false,false,false,769c242223b20b9f6d183bdee14a114f5f697d146d897976547772b2e9139838,https://cdli.earth/P323049,4. ki szu-i3-li2-su-ta,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323090,323090,"CUSAS 13, 007",CUNES 48-10-088,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,1,0,,false,false,false,dbb628b4b7344201d8d12c8f8a6d8e728361ae52cd92790550532646e89ca7d2,https://cdli.earth/P323090,7. bar ku3 gin2 szu-i2 szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323376,323376,"Nisaba 32, 074",CUNES 49-05-009,"{""id"":306,""provenience"":""uncertain (mod. uncertain)""}",Ur III,Šū-Suen.07.07.00,1,0,,false,false,false,e56b9e499389942812fd18a594f2a95c0b7ff9d63de34f3c68065a93dbf3063a,https://cdli.earth/P323376,3. ki szu-i3-li2-su-ta,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323482,323482,"CUSAS 27, 116",CUNES 49-08-077,,Old Akkadian,,2,0,,false,false,false,0b8bd323a5be88f4ca22c5099f9ba3e746c49a577f74ea064c68445ca67e6aa4,https://cdli.earth/P323482,4. szu-i3-li2-su ba-an#-szum2# | 12. szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323486,323486,"CUSAS 27, 026",CUNES 49-08-081,"{""id"":252,""provenience"":""Adab (mod. Bismaya)"",""location_id"":2,""place_id"":1,""region_id"":8}",Old Akkadian,,2,0,,false,false,false,59930415a34abc3eca09bddbba9dc7fb4d891f13ed6329c2e6dcf0c4b388bd92,https://cdli.earth/P323486,1. ($blank$) szu-i3-li2-su# | 12. ($blank$) szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323487,323487,"CUSAS 27, 178",CUNES 49-08-082,,Old Akkadian,,1,0,,false,false,false,919cfa8f22d20afa05735715f7aea49d809692fa9b9bb923913853b16cd18ac0,https://cdli.earth/P323487,6. 2(u) 2(disz) si-tum ki szu-i3-li2-su,
mn_ee5da5a9f27514d4,szu-i3-li2-su,Shu-ilishu interpreter seal,matched_negative,P323488,323488,"CUSAS 27, 202",CUNES 49-08-083,,Old Akkadian,,1,0,,false,false,false,f56c8400b97b502791687b30c9ccdf74ca9aab84bcd490830d0f0cf5943f7841,https://cdli.earth/P323488,9. ARAD2 szu#-i3-li2-su,
