edge_id,from_sign_uid,to_sign_uid,mapping_state,evidence_types,support_count,counterexample_count,aligned_positions,top_share,example_witnesses,counterexample_witnesses,confidence,review_status,accepted_for_analysis
edge_01013,mayig_p:P355,mayig_mahadevan_m:M373,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01014,mayig_p:P355,mayig_mahadevan_m:M374,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01015,mayig_p:P358,mayig_parpola_v:V176,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01016,mayig_p:P359,mayig_parpola_v:V115,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01017,mayig_p:P359,mayig_wells_w:W853,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01018,mayig_p:P359,mayig_mahadevan_m:M264,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01019,mayig_p:P360,mayig_parpola_v:V377,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01020,mayig_p:P360,mayig_wells_w:W373,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01021,mayig_p:P360,mayig_mahadevan_m:M399,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01022,mayig_p:P364,mayig_parpola_v:V161,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01023,mayig_p:P364,mayig_parpola_v:V537,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01024,mayig_p:P364,mayig_wells_w:W803,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01025,mayig_p:P364,mayig_wells_w:W805,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01026,mayig_p:P364,mayig_wells_w:W806,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01027,mayig_p:P364,mayig_mahadevan_m:M387,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01028,mayig_p:P366,mayig_parpola_v:V158,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01029,mayig_p:P366,mayig_parpola_v:V431,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01030,mayig_p:P366,mayig_wells_w:W832,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01031,mayig_p:P366,mayig_mahadevan_m:M375,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01032,mayig_p:P368,mayig_parpola_v:V159,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01033,mayig_p:P368,mayig_parpola_v:V691,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01034,mayig_p:P368,mayig_wells_w:W808,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01035,mayig_p:P368,mayig_wells_w:W809,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01036,mayig_p:P368,mayig_wells_w:W810,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01037,mayig_p:P369,mayig_parpola_v:V160,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01038,mayig_p:P369,mayig_parpola_v:V700,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01039,mayig_p:P369,mayig_wells_w:W812,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01040,mayig_p:P369,mayig_wells_w:W813,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01041,mayig_p:P369,mayig_wells_w:W814,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01042,mayig_p:P369,mayig_mahadevan_m:M381,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01043,mayig_p:P372,mayig_parpola_v:V116,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01044,mayig_p:P372,mayig_parpola_v:V257,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01045,mayig_p:P372,mayig_wells_w:W831,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01046,mayig_p:P372,mayig_wells_w:W833,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01047,mayig_p:P372,mayig_mahadevan_m:M379,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01048,mayig_p:P378,mayig_parpola_v:V163,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01049,mayig_p:P378,mayig_parpola_v:V254,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01050,mayig_p:P378,mayig_wells_w:W820,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01051,mayig_p:P378,mayig_mahadevan_m:M391,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01052,mayig_p:P379,mayig_parpola_v:V569,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01053,mayig_p:P379,mayig_parpola_v:V338,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01054,mayig_p:P379,mayig_mahadevan_m:M392,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01055,mayig_p:P381,mayig_parpola_v:V113,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01056,mayig_p:P381,mayig_wells_w:W879,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01057,mayig_p:P382,mayig_parpola_v:V164,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01058,mayig_p:P382,mayig_parpola_v:V556,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01059,mayig_p:P382,mayig_wells_w:W877,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01060,mayig_p:P382,mayig_mahadevan_m:M284,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01061,mayig_p:P384,mayig_parpola_v:V114,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01062,mayig_p:P384,mayig_parpola_v:V797,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01063,mayig_p:P384,mayig_wells_w:W880,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01064,mayig_p:P384,mayig_mahadevan_m:M286,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01065,mayig_p:P385,mayig_parpola_v:V162,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01066,mayig_p:P385,mayig_parpola_v:V420,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01067,mayig_p:P385,mayig_parpola_v:V421,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01068,mayig_p:P385,mayig_parpola_v:V510,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01069,mayig_p:P385,mayig_wells_w:W817,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01070,mayig_p:P385,mayig_wells_w:W861,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01071,mayig_p:P385,mayig_mahadevan_m:M267,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01072,mayig_p:P386,mayig_parpola_v:V352,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01073,mayig_p:P386,mayig_wells_w:W202,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01074,mayig_p:P386,mayig_mahadevan_m:M268,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01075,mayig_p:P390,mayig_parpola_v:V418,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01076,mayig_p:P390,mayig_wells_w:W869,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01077,mayig_p:P390,mayig_wells_w:W871,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01078,mayig_p:P390,mayig_mahadevan_m:M277,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01079,mayig_p:P390,mayig_mahadevan_m:M279,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01080,mayig_p:P390,mayig_mahadevan_m:M280,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01081,mayig_p:P390,mayig_mahadevan_m:M282,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01082,mayig_p:P390,mayig_mahadevan_m:M283,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
edge_01083,mayig_p:P393,mayig_parpola_v:V351,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_primary_sign_list_validation,false
edge_01084,mayig_p:P393,mayig_wells_w:W864,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_icit_wells_validation,false
edge_01085,mayig_p:P393,mayig_mahadevan_m:M271,uncertain,mayig_feature_metadata,1,unknown,,,,,source_metadata_only,needs_m77_validation,false
